"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"44","1726",44,1726,"11","4","nn",".5"
"45","1464",45,1464,"14","7","tn",".4"
"46","448",46,448,"15","4","tn",".2"
"47","507",47,507,"12","5","nn",".2"
"48","886",48,886,"15","15","nt",".3"
"49","661",49,661,"17","16","tn",".2"
"50","858",50,858,"9","5","nt",".3"
"51","991",51,991,"17","17","tn",".3"
"52","501",52,501,"8","6","tn",".2"
"53","46",53,46,"15","14","nt",".1"
"54","2029",54,2029,"6","4","nn",".5"
"55","1655",55,1655,"4","4","tt",".4"
"56","1506",56,1506,"17","6","tn",".4"
"57","2080",57,2080,"16","4","nn",".5"
"58","1628",58,1628,"17","14","nt",".4"
"59","2028",59,2028,"14","9","nt",".5"
"60","1841",60,1841,"6","6","nt",".5"
"61","129",61,129,"8","8","tt",".1"
"62","1037",62,1037,"17","9","nt",".3"
"63","262",63,262,"13","10","nn",".1"
"64","1783",64,1783,"13","13","tn",".5"
"65","355",65,355,"16","9","tt",".1"
"66","532",66,532,"16","5","nt",".2"
"67","342",67,342,"14","8","nn",".1"
"68","1235",68,1235,"12","12","nt",".3"
"69","787",69,787,"13","7","tt",".2"
"70","2073",70,2073,"12","11","nn",".5"
"71","1769",71,1769,"14","5","tn",".5"
"72","1863",72,1863,"16","7","nt",".5"
"73","1794",73,1794,"16","8","tn",".5"
"74","1647",74,1647,"14","9","tn",".4"
"75","266",75,266,"10","8","tt",".1"
"76","334",76,334,"12","12","nt",".1"
"77","1173",77,1173,"13","8","nn",".3"
"78","1439",78,1439,"17","9","tt",".4"
"79","2072",79,2072,"7","5","tn",".5"
"80","1608",80,1608,"17","9","nt",".4"
"81","1957",81,1957,"17","15","tt",".5"
"82","1736",82,1736,"17","12","tt",".5"
"83","1165",83,1165,"11","4","tn",".3"
"84","1767",84,1767,"16","14","nt",".5"
"85","1013",85,1013,"5","4","nn",".3"
"86","1129",86,1129,"17","15","tt",".3"
"87","576",87,576,"16","15","tt",".2"
"88","1945",88,1945,"13","13","nn",".5"
"89","1835",89,1835,"16","13","tn",".5"
"90","2040",90,2040,"12","8","tt",".5"
"91","758",91,758,"13","6","tt",".2"
"92","480",92,480,"17","9","nn",".2"
"93","2",93,2,"6","4","nt",".1"
"94","333",94,333,"11","7","nn",".1"
"95","141",95,141,"15","6","nn",".1"
"96","439",96,439,"15","8","nt",".2"
"97","795",97,795,"15","9","tn",".2"
"98","863",98,863,"16","11","tt",".3"
"99","718",99,718,"7","5","nn",".2"
"100","37",100,37,"11","10","nn",".1"
"101","836",101,836,"11","7","tn",".2"
"102","1865",102,1865,"15","10","nn",".5"
"103","136",103,136,"15","11","tn",".1"
"104","1740",104,1740,"16","13","nt",".5"
"105","1574",105,1574,"14","6","tt",".4"
"106","1998",106,1998,"5","5","nn",".5"
"107","643",107,643,"13","11","nn",".2"
"108","1496",108,1496,"15","13","tt",".4"
"109","1363",109,1363,"16","7","nn",".4"
"110","1857",110,1857,"14","4","nn",".5"
"111","1848",111,1848,"10","7","tn",".5"
"112","1661",112,1661,"11","8","tn",".4"
"113","416",113,416,"5","4","tn",".1"
"114","314",114,314,"12","11","tn",".1"
"115","1358",115,1358,"12","8","nt",".4"
"116","1405",116,1405,"15","6","tt",".4"
"117","253",117,253,"14","14","nt",".1"
"118","996",118,996,"16","6","tt",".3"
"119","1936",119,1936,"9","8","nt",".5"
"120","1946",120,1946,"16","16","tt",".5"
"121","1453",121,1453,"14","12","tt",".4"
"122","533",122,533,"11","10","tt",".2"
"123","775",123,775,"15","9","nn",".2"
"124","1260",124,1260,"12","6","nt",".3"
"125","264",125,264,"16","7","nt",".1"
"126","1232",126,1232,"11","5","nn",".3"
"127","1982",127,1982,"14","14","tn",".5"
"128","650",128,650,"16","7","tn",".2"
"129","945",129,945,"13","10","nn",".3"
"130","1480",130,1480,"17","4","nn",".4"
"131","1567",131,1567,"9","6","nt",".4"
"132","1093",132,1093,"8","8","tn",".3"
"133","1183",133,1183,"13","5","nn",".3"
"134","707",134,707,"8","7","tn",".2"
"135","1333",135,1333,"12","5","tt",".4"
"136","625",136,625,"12","8","nn",".2"
"137","715",137,715,"16","7","nt",".2"
"138","1049",138,1049,"11","6","nt",".3"
"139","483",139,483,"15","10","tt",".2"
"140","1338",140,1338,"10","7","nt",".4"
"141","1310",141,1310,"9","7","tt",".4"
"142","1879",142,1879,"12","8","nn",".5"
"143","1054",143,1054,"10","4","tn",".3"
"144","537",144,537,"10","7","nn",".2"
"145","1765",145,1765,"6","4","tt",".5"
"146","508",146,508,"11","9","nn",".2"
"147","1218",147,1218,"9","8","nt",".3"
"148","1461",148,1461,"10","4","tn",".4"
"149","399",149,399,"8","8","tn",".1"
"150","239",150,239,"13","12","tn",".1"
"151","445",151,445,"14","8","nn",".2"
"152","1014",152,1014,"15","7","nn",".3"
"153","935",153,935,"4","4","nn",".3"
"154","443",154,443,"14","7","nn",".2"
"155","369",155,369,"5","5","tt",".1"
"156","964",156,964,"5","4","tt",".3"
"157","1412",157,1412,"13","4","tt",".4"
"158","1208",158,1208,"16","7","tn",".3"
"159","817",159,817,"10","5","tt",".2"
"160","1556",160,1556,"16","14","nn",".4"
"161","1380",161,1380,"12","11","nn",".4"
"162","143",162,143,"12","4","nn",".1"
"163","842",163,842,"12","9","tt",".3"
"164","1500",164,1500,"13","11","tt",".4"
"165","689",165,689,"11","10","nn",".2"
"166","578",166,578,"9","4","tt",".2"
"167","1630",167,1630,"13","4","nn",".4"
"168","1880",168,1880,"11","11","nt",".5"
"169","586",169,586,"14","11","nn",".2"
"170","1247",170,1247,"7","6","tn",".3"
"171","1253",171,1253,"10","8","tn",".3"
"172","1768",172,1768,"13","6","nn",".5"
"173","612",173,612,"15","4","nn",".2"
"174","1881",174,1881,"14","10","nn",".5"
"175","1184",175,1184,"16","15","tt",".3"
"176","666",176,666,"12","8","nt",".2"
"177","1230",177,1230,"15","7","nt",".3"
"178","1154",178,1154,"13","4","tn",".3"
"179","1967",179,1967,"11","4","tn",".5"
"180","1139",180,1139,"12","9","nt",".3"
"181","1499",181,1499,"13","12","tn",".4"
"182","1242",182,1242,"11","9","tn",".3"
"183","371",183,371,"5","5","nn",".1"
"184","2059",184,2059,"17","8","nn",".5"
"185","1164",185,1164,"16","16","tt",".3"
"186","1097",186,1097,"9","6","tt",".3"
"187","1557",187,1557,"12","10","tt",".4"
"188","1042",188,1042,"16","9","tn",".3"
"189","1502",189,1502,"8","6","tn",".4"
"190","1147",190,1147,"17","4","tn",".3"
"191","593",191,593,"14","6","nt",".2"
"192","1587",192,1587,"15","5","nt",".4"
"193","1433",193,1433,"16","10","nn",".4"
"194","1520",194,1520,"8","5","nn",".4"
"195","433",195,433,"5","5","nn",".2"
"196","227",196,227,"7","6","nt",".1"
"197","1205",197,1205,"14","11","nt",".3"
"198","1701",198,1701,"11","10","tt",".5"
"199","668",199,668,"13","4","tn",".2"
"200","386",200,386,"17","6","tt",".1"
"201","390",201,390,"14","6","nn",".1"
"202","63",202,63,"14","10","nt",".1"
"203","2011",203,2011,"15","6","nt",".5"
"204","1325",204,1325,"16","4","tt",".4"
"205","407",205,407,"11","6","tn",".1"
"206","829",206,829,"12","10","tt",".2"
"207","1298",207,1298,"8","8","tt",".4"
"208","113",208,113,"17","4","nt",".1"
"209","1382",209,1382,"15","11","nt",".4"
"210","598",210,598,"6","6","tn",".2"
"211","1118",211,1118,"7","5","tn",".3"
"212","866",212,866,"16","5","tt",".3"
"213","1680",213,1680,"10","8","tt",".4"
"214","926",214,926,"9","8","nn",".3"
"215","911",215,911,"14","5","nt",".3"
"216","78",216,78,"15","9","nn",".1"
"217","1671",217,1671,"16","6","tn",".4"
"218","25",218,25,"16","15","nt",".1"
"219","1459",219,1459,"15","14","nt",".4"
"220","906",220,906,"15","12","tn",".3"
"221","1721",221,1721,"17","10","tn",".5"
"222","853",222,853,"8","6","tt",".3"
"223","626",223,626,"17","17","tt",".2"
"224","305",224,305,"6","6","tn",".1"
"225","93",225,93,"17","8","tt",".1"
"226","739",226,739,"15","13","tn",".2"
"227","629",227,629,"12","7","nn",".2"
"228","929",228,929,"4","4","tt",".3"
"229","804",229,804,"12","8","tn",".2"
"230","400",230,400,"16","16","tn",".1"
"231","1088",231,1088,"15","8","nn",".3"
"232","450",232,450,"8","7","tt",".2"
"233","284",233,284,"15","13","nt",".1"
"234","1362",234,1362,"13","9","tn",".4"
"235","749",235,749,"7","7","nn",".2"
"236","2016",236,2016,"12","6","tt",".5"
"237","2018",237,2018,"12","9","tt",".5"
"238","1795",238,1795,"12","9","tn",".5"
"239","1590",239,1590,"9","5","tt",".4"
"240","1552",240,1552,"12","4","nt",".4"
"241","2021",241,2021,"9","7","tt",".5"
"242","1386",242,1386,"16","16","nt",".4"
"243","1347",243,1347,"16","8","nn",".4"
"244","621",244,621,"15","11","tt",".2"
"245","7",245,7,"7","4","tn",".1"
"246","1930",246,1930,"7","7","nn",".5"
"247","1684",247,1684,"15","4","nn",".5"
"248","117",248,117,"9","5","tn",".1"
"249","2096",249,2096,"14","7","nn",".5"
"250","973",250,973,"13","5","tn",".3"
"251","677",251,677,"12","4","nt",".2"
"252","157",252,157,"17","12","nt",".1"
"253","1180",253,1180,"12","7","nn",".3"
"254","1312",254,1312,"11","7","nn",".4"
"255","1549",255,1549,"16","11","nn",".4"
"256","1895",256,1895,"17","5","nt",".5"
"257","244",257,244,"17","8","nn",".1"
"258","1272",258,1272,"7","7","tn",".4"
"259","1547",259,1547,"17","6","nn",".4"
"260","356",260,356,"12","4","tt",".1"
"261","1981",261,1981,"17","5","nn",".5"
"262","981",262,981,"13","13","nn",".3"
"263","1718",263,1718,"16","7","tt",".5"
"264","222",264,222,"11","11","nt",".1"
"265","476",265,476,"16","16","tn",".2"
"266","1413",266,1413,"15","12","nt",".4"
"267","362",267,362,"16","9","tn",".1"
"268","928",268,928,"14","7","nt",".3"
"269","1744",269,1744,"13","4","tt",".5"
"270","1745",270,1745,"14","9","nn",".5"
"271","291",271,291,"17","9","tn",".1"
"272","200",272,200,"7","5","nt",".1"
"273","2007",273,2007,"9","4","nn",".5"
"274","1827",274,1827,"16","9","tt",".5"
"275","708",275,708,"13","6","tn",".2"
"276","1568",276,1568,"7","7","nn",".4"
"277","8",277,8,"14","9","tn",".1"
"278","1174",278,1174,"10","10","nn",".3"
"279","2076",279,2076,"13","6","nt",".5"
"280","111",280,111,"14","7","nt",".1"
"281","672",281,672,"13","6","nn",".2"
"282","1279",282,1279,"5","5","tn",".4"
"283","690",283,690,"12","12","tn",".2"
"284","1313",284,1313,"16","12","nt",".4"
"285","732",285,732,"15","13","nt",".2"
"286","1515",286,1515,"11","11","nn",".4"
"287","1424",287,1424,"14","4","nt",".4"
"288","460",288,460,"12","10","nt",".2"
"289","1198",289,1198,"16","6","nt",".3"
"290","186",290,186,"15","7","tt",".1"
"291","687",291,687,"17","7","nn",".2"
"292","6",292,6,"17","15","tt",".1"
"293","1400",293,1400,"14","12","nn",".4"
"294","1640",294,1640,"15","8","nt",".4"
"295","1891",295,1891,"17","17","tt",".5"
"296","175",296,175,"12","7","nt",".1"
"297","1066",297,1066,"7","7","nt",".3"
"298","1366",298,1366,"9","9","nn",".4"
"299","1990",299,1990,"16","6","nn",".5"
"300","641",300,641,"8","8","nt",".2"
"301","73",301,73,"6","4","nn",".1"
"302","1420",302,1420,"16","9","nn",".4"
"303","822",303,822,"16","12","tt",".2"
"304","1585",304,1585,"15","13","tn",".4"
"305","1211",305,1211,"10","5","tt",".3"
"306","902",306,902,"11","11","tn",".3"
"307","2013",307,2013,"17","12","tn",".5"
"308","1233",308,1233,"14","6","nn",".3"
"309","1856",309,1856,"15","10","tn",".5"
"310","2033",310,2033,"5","4","tt",".5"
"311","81",311,81,"17","12","nn",".1"
"312","1374",312,1374,"14","5","nt",".4"
"313","426",313,426,"11","7","nt",".2"
"314","1712",314,1712,"10","10","tn",".5"
"315","857",315,857,"13","7","nn",".3"
"316","1295",316,1295,"16","5","nt",".4"
"317","2020",317,2020,"8","4","nt",".5"
"318","273",318,273,"13","11","tt",".1"
"319","897",319,897,"16","8","tn",".3"
"320","1760",320,1760,"13","11","nt",".5"
"321","1586",321,1586,"14","13","tt",".4"
"322","782",322,782,"12","6","tt",".2"
"323","1231",323,1231,"15","6","tn",".3"
"324","1516",324,1516,"10","5","tt",".4"
"325","1079",325,1079,"8","5","tt",".3"
"326","856",326,856,"13","8","tt",".3"
"327","740",327,740,"11","7","tt",".2"
"328","2017",328,2017,"15","4","tn",".5"
"329","1215",329,1215,"7","7","tn",".3"
"330","1221",330,1221,"13","13","nt",".3"
"331","1132",331,1132,"8","8","tt",".3"
"332","389",332,389,"11","6","nn",".1"
"333","785",333,785,"13","12","tt",".2"
"334","844",334,844,"6","4","tt",".3"
"335","1271",335,1271,"9","4","tt",".4"
"336","1724",336,1724,"5","4","tn",".5"
"337","780",337,780,"5","4","nn",".2"
"338","2026",338,2026,"10","5","tt",".5"
"339","1195",339,1195,"17","16","nn",".3"
"340","1624",340,1624,"11","9","nt",".4"
"341","871",341,871,"16","10","tt",".3"
"342","1738",342,1738,"11","5","nn",".5"
"343","89",343,89,"10","7","tn",".1"
"344","1417",344,1417,"9","8","nt",".4"
"345","1035",345,1035,"16","14","nn",".3"
"346","387",346,387,"11","4","nn",".1"
"347","1560",347,1560,"9","9","nt",".4"
"348","184",348,184,"11","5","tt",".1"
"349","1710",349,1710,"11","7","tn",".5"
"350","316",350,316,"12","10","nt",".1"
"351","30",351,30,"13","10","nt",".1"
"352","608",352,608,"11","8","tt",".2"
"353","1320",353,1320,"14","4","tn",".4"
"354","1786",354,1786,"17","11","nn",".5"
"355","602",355,602,"17","5","nn",".2"
"356","71",356,71,"12","5","tn",".1"
"357","1217",357,1217,"8","8","nt",".3"
"358","382",358,382,"8","5","nn",".1"
"359","1019",359,1019,"11","6","nn",".3"
"360","510",360,510,"10","8","nt",".2"
"361","1327",361,1327,"13","5","tt",".4"
"362","1115",362,1115,"12","5","nt",".3"
"363","1691",363,1691,"16","6","tn",".5"
"364","1161",364,1161,"16","9","tt",".3"
"365","876",365,876,"10","7","tn",".3"
"366","32",366,32,"17","17","nt",".1"
"367","1104",367,1104,"11","8","tn",".3"
"368","1799",368,1799,"6","6","tt",".5"
"369","285",369,285,"15","14","tt",".1"
"370","1870",370,1870,"5","5","nt",".5"
"371","1096",371,1096,"16","4","nn",".3"
"372","1393",372,1393,"17","14","tn",".4"
"373","1797",373,1797,"12","9","nt",".5"
"374","735",374,735,"17","4","nt",".2"
"375","279",375,279,"15","4","tn",".1"
"376","1166",376,1166,"4","4","nt",".3"
"377","491",377,491,"8","6","nt",".2"
"378","1528",378,1528,"12","7","tn",".4"
"379","1537",379,1537,"15","5","nn",".4"
"380","670",380,670,"15","7","tn",".2"
"381","648",381,648,"11","7","nn",".2"
"382","1844",382,1844,"15","13","tn",".5"
"383","896",383,896,"15","10","nt",".3"
"384","1526",384,1526,"17","10","nt",".4"
"385","255",385,255,"15","6","tt",".1"
"386","1123",386,1123,"16","7","nn",".3"
"387","114",387,114,"15","14","tn",".1"
"388","1280",388,1280,"16","16","tn",".4"
"389","1255",389,1255,"12","6","tt",".3"
"390","1759",390,1759,"16","5","nn",".5"
"391","907",391,907,"17","14","nn",".3"
"392","1329",392,1329,"13","9","nn",".4"
"393","1683",393,1683,"11","10","tn",".5"
"394","1915",394,1915,"15","9","nt",".5"
"395","1290",395,1290,"6","6","nt",".4"
"396","1887",396,1887,"8","7","nn",".5"
"397","1452",397,1452,"16","9","tn",".4"
"398","2056",398,2056,"14","4","tt",".5"
"399","1811",399,1811,"12","11","tt",".5"
"400","1092",400,1092,"17","17","tt",".3"
"401","1906",401,1906,"9","7","tn",".5"
"402","1479",402,1479,"17","11","tn",".4"
"403","624",403,624,"15","6","nn",".2"
"404","1210",404,1210,"12","6","nn",".3"
"405","1089",405,1089,"14","11","tt",".3"
"406","671",406,671,"14","14","tt",".2"
"407","1689",407,1689,"11","9","nn",".5"
"408","921",408,921,"11","11","nn",".3"
"409","150",409,150,"14","11","nt",".1"
"410","1660",410,1660,"14","13","nn",".4"
"411","669",411,669,"15","14","tt",".2"
"412","475",412,475,"8","4","nt",".2"
"413","622",413,622,"6","6","nt",".2"
"414","1809",414,1809,"11","5","nt",".5"
"415","1964",415,1964,"10","9","nn",".5"
"416","467",416,467,"7","4","tn",".2"
"417","1105",417,1105,"14","8","tn",".3"
"418","755",418,755,"13","12","nn",".2"
"419","1134",419,1134,"16","8","tt",".3"
"420","1305",420,1305,"13","5","nn",".4"
"421","20",421,20,"17","17","tn",".1"
"422","336",422,336,"9","6","nt",".1"
"423","221",423,221,"4","4","tt",".1"
"424","1733",424,1733,"11","10","nn",".5"
"425","1301",425,1301,"9","9","tn",".4"
"426","1122",426,1122,"14","8","nt",".3"
"427","1375",427,1375,"11","11","tt",".4"
"428","1677",428,1677,"17","10","nn",".4"
"429","1150",429,1150,"14","4","nt",".3"
"430","1098",430,1098,"12","11","nn",".3"
"431","2034",431,2034,"15","12","nn",".5"
"432","1303",432,1303,"6","6","nn",".4"
"433","1084",433,1084,"13","4","nt",".3"
"434","128",434,128,"16","7","tn",".1"
"435","1867",435,1867,"6","5","nn",".5"
"436","1610",436,1610,"17","13","tn",".4"
"437","1128",437,1128,"14","8","tt",".3"
"438","503",438,503,"12","5","tt",".2"
"439","939",439,939,"9","5","tn",".3"
"440","565",440,565,"13","6","nt",".2"
"441","1069",441,1069,"17","7","tt",".3"
"442","377",442,377,"15","9","tt",".1"
"443","709",443,709,"8","7","nn",".2"
"444","212",444,212,"9","8","nt",".1"
"445","850",445,850,"16","12","nn",".3"
"446","986",446,986,"12","6","tn",".3"
"447","1512",447,1512,"13","6","nt",".4"
"448","794",448,794,"14","13","tt",".2"
"449","784",449,784,"16","16","tt",".2"
"450","633",450,633,"16","14","tn",".2"
"451","1356",451,1356,"9","5","nn",".4"
"452","550",452,550,"9","7","nn",".2"
"453","2083",453,2083,"14","12","tn",".5"
"454","1810",454,1810,"17","9","nt",".5"
"455","1854",455,1854,"10","4","nn",".5"
"456","1650",456,1650,"17","14","tt",".4"
"457","881",457,881,"17","10","nt",".3"
"458","1353",458,1353,"15","11","tn",".4"
"459","1923",459,1923,"9","4","nt",".5"
"460","1157",460,1157,"15","11","nn",".3"
"461","914",461,914,"17","5","nt",".3"
"462","468",462,468,"10","6","tn",".2"
"463","1688",463,1688,"15","10","tt",".5"
"464","1188",464,1188,"10","4","tt",".3"
"465","381",465,381,"13","8","tt",".1"
"466","674",466,674,"12","11","tn",".2"
"467","477",467,477,"7","6","nn",".2"
"468","1937",468,1937,"5","4","nn",".5"
"469","56",469,56,"15","15","tt",".1"
"470","1023",470,1023,"16","6","nn",".3"
"471","1898",471,1898,"9","4","tt",".5"
"472","1376",472,1376,"11","6","tn",".4"
"473","1819",473,1819,"17","14","nn",".5"
"474","2063",474,2063,"9","5","nt",".5"
"475","704",475,704,"17","10","nt",".2"
"476","1036",476,1036,"15","6","tt",".3"
"477","1826",477,1826,"7","7","tn",".5"
"478","1545",478,1545,"12","7","nn",".4"
"479","1481",479,1481,"14","8","nt",".4"
"480","1656",480,1656,"10","8","nn",".4"
"481","815",481,815,"13","4","nt",".2"
"482","1782",482,1782,"17","14","tn",".5"
"483","639",483,639,"15","10","tn",".2"
"484","346",484,346,"14","9","tt",".1"
"485","1672",485,1672,"12","5","nn",".4"
"486","1589",486,1589,"14","6","nt",".4"
"487","1814",487,1814,"14","13","tt",".5"
"488","706",488,706,"12","6","nn",".2"
"489","1101",489,1101,"13","11","tn",".3"
"490","951",490,951,"14","11","tn",".3"
"491","1792",491,1792,"16","8","nt",".5"
"492","223",492,223,"15","6","tn",".1"
"493","944",493,944,"15","14","nt",".3"
"494","609",494,609,"14","13","nt",".2"
"495","536",495,536,"15","12","tt",".2"
"496","473",496,473,"17","4","tn",".2"
"497","1297",497,1297,"15","8","nn",".4"
"498","1498",498,1498,"7","5","nn",".4"
"499","2079",499,2079,"17","17","nt",".5"
"500","638",500,638,"12","7","nt",".2"
"501","693",501,693,"10","4","nn",".2"
"502","486",502,486,"5","5","tt",".2"
"503","1300",503,1300,"13","8","nn",".4"
"504","679",504,679,"11","4","tn",".2"
"505","665",505,665,"16","9","tt",".2"
"506","765",506,765,"6","4","tn",".2"
"507","823",507,823,"7","4","tt",".2"
"508","1170",508,1170,"8","5","nn",".3"
"509","1807",509,1807,"15","4","tt",".5"
"510","1477",510,1477,"13","13","tt",".4"
"511","1980",511,1980,"14","14","nt",".5"
"512","1391",512,1391,"14","9","nn",".4"
"513","1443",513,1443,"15","10","nt",".4"
"514","647",514,647,"10","10","nn",".2"
"515","1713",515,1713,"15","15","tn",".5"
"516","1372",516,1372,"15","8","tt",".4"
"517","1594",517,1594,"15","10","tt",".4"
"518","1674",518,1674,"17","11","nn",".4"
"519","1523",519,1523,"10","6","tt",".4"
"520","97",520,97,"6","4","tn",".1"
"521","649",521,649,"14","12","nn",".2"
"522","1289",522,1289,"16","8","tt",".4"
"523","1099",523,1099,"14","10","nn",".3"
"524","1790",524,1790,"15","15","nt",".5"
"525","1120",525,1120,"15","9","tn",".3"
"526","482",526,482,"13","10","tt",".2"
"527","1331",527,1331,"17","16","tn",".4"
"528","51",528,51,"11","8","tn",".1"
"529","1277",529,1277,"10","7","tt",".4"
"530","908",530,908,"10","7","nt",".3"
"531","1776",531,1776,"7","7","tt",".5"
"532","2037",532,2037,"15","15","tt",".5"
"533","1282",533,1282,"9","7","tn",".4"
"534","606",534,606,"11","4","nt",".2"
"535","900",535,900,"15","8","tt",".3"
"536","769",536,769,"16","9","nn",".2"
"537","1316",537,1316,"15","11","nn",".4"
"538","1140",538,1140,"14","10","tt",".3"
"539","1006",539,1006,"13","12","nt",".3"
"540","1045",540,1045,"5","5","nt",".3"
"541","235",541,235,"8","4","nt",".1"
"542","1321",542,1321,"11","6","tt",".4"
"543","1404",543,1404,"14","10","tt",".4"
"544","1032",544,1032,"16","10","tn",".3"
"545","135",545,135,"14","5","tt",".1"
"546","1645",546,1645,"17","17","tn",".4"
"547","657",547,657,"8","4","tt",".2"
"548","1442",548,1442,"17","8","tt",".4"
"549","1806",549,1806,"13","8","nt",".5"
"550","214",550,214,"14","8","nt",".1"
"551","1714",551,1714,"16","15","tn",".5"
"552","1846",552,1846,"12","7","tt",".5"
"553","321",553,321,"16","15","tt",".1"
"554","160",554,160,"11","7","tn",".1"
"555","1700",555,1700,"8","6","tt",".5"
"556","397",556,397,"14","6","tt",".1"
"557","797",557,797,"16","8","tt",".2"
"558","743",558,743,"16","12","nn",".2"
"559","1984",559,1984,"11","7","nn",".5"
"560","1068",560,1068,"7","4","nn",".3"
"561","1059",561,1059,"16","15","nn",".3"
"562","193",562,193,"4","4","nt",".1"
"563","1189",563,1189,"12","4","tt",".3"
"564","859",564,859,"11","8","nt",".3"
"565","1113",565,1113,"10","10","tn",".3"
"566","1924",566,1924,"15","5","tn",".5"
"567","1505",567,1505,"11","8","nt",".4"
"568","759",568,759,"15","11","tn",".2"
"569","372",569,372,"15","5","nn",".1"
"570","1719",570,1719,"17","8","tn",".5"
"571","1076",571,1076,"16","11","tn",".3"
"572","2068",572,2068,"15","4","nt",".5"
"573","545",573,545,"17","17","nt",".2"
"574","1617",574,1617,"11","5","nn",".4"
"575","1698",575,1698,"17","14","nt",".5"
"576","1839",576,1839,"12","12","nn",".5"
"577","903",577,903,"7","4","tn",".3"
"578","915",578,915,"13","11","tt",".3"
"579","905",579,905,"15","5","nn",".3"
"580","2065",580,2065,"15","9","tn",".5"
"581","523",581,523,"11","9","nt",".2"
"582","1465",582,1465,"13","10","tn",".4"
"583","218",583,218,"17","13","tt",".1"
"584","862",584,862,"16","14","tn",".3"
"585","824",585,824,"15","5","nt",".2"
"586","613",586,613,"17","13","tn",".2"
"587","1237",587,1237,"9","4","nt",".3"
"588","1299",588,1299,"14","14","nn",".4"
"589","675",589,675,"13","9","nt",".2"
"590","614",590,614,"14","6","nn",".2"
"591","351",591,351,"6","5","nn",".1"
"592","83",592,83,"9","9","tn",".1"
"593","1450",593,1450,"17","9","nn",".4"
"594","558",594,558,"15","14","nn",".2"
"595","178",595,178,"15","15","nt",".1"
"596","1858",596,1858,"9","8","nn",".5"
"597","574",597,574,"17","14","nt",".2"
"598","1278",598,1278,"15","7","nn",".4"
"599","1753",599,1753,"15","12","tt",".5"
"600","1158",600,1158,"17","10","tt",".3"
"601","1475",601,1475,"11","6","nt",".4"
"602","304",602,304,"8","6","tt",".1"
"603","962",603,962,"17","11","tt",".3"
"604","931",604,931,"13","9","nn",".3"
"605","1682",605,1682,"17","13","nn",".5"
"606","2023",606,2023,"17","11","nt",".5"
"607","1086",607,1086,"11","9","nt",".3"
"608","1034",608,1034,"11","9","tt",".3"
"609","568",609,568,"15","7","tt",".2"
"610","72",610,72,"16","16","nn",".1"
"611","1697",611,1697,"17","7","tn",".5"
"612","1248",612,1248,"9","7","tn",".3"
"613","365",613,365,"8","7","tt",".1"
"614","1062",614,1062,"16","15","tn",".3"
"615","1504",615,1504,"11","9","nn",".4"
"616","1659",616,1659,"13","12","tt",".4"
"617","1249",617,1249,"13","6","nt",".3"
"618","685",618,685,"16","7","nn",".2"
"619","1163",619,1163,"17","5","nn",".3"
"620","1485",620,1485,"14","6","tn",".4"
"621","2095",621,2095,"16","10","tn",".5"
"622","721",622,721,"14","14","tn",".2"
"623","1992",623,1992,"10","8","tn",".5"
"624","359",624,359,"16","16","nt",".1"
"625","972",625,972,"15","4","nt",".3"
"626","1940",626,1940,"16","11","tt",".5"
"627","601",627,601,"14","4","nn",".2"
"628","204",628,204,"14","10","nn",".1"
