"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"292","6845",292,6845,"11","8","tt",".17"
"293","864",293,864,"8","4","nn",".3"
"294","325",294,325,"9","5","nt",".1"
"295","622",295,622,"6","6","nt",".2"
"296","1488",296,1488,"15","10","nn",".4"
"297","8378",297,8378,"13","10","nn",".20"
"298","4335",298,4335,"13","7","nt",".11"
"299","5834",299,5834,"14","14","nt",".14"
"300","7690",300,7690,"12","11","tt",".19"
"301","3281",301,3281,"11","9","tt",".8"
"302","5608",302,5608,"16","12","nt",".14"
"303","6540",303,6540,"7","4","nt",".16"
"304","5404",304,5404,"16","8","tt",".13"
"305","5258",305,5258,"15","8","tn",".13"
"306","1677",306,1677,"17","10","nn",".4"
"307","1605",307,1605,"17","4","tn",".4"
"308","5021",308,5021,"16","11","tn",".12"
"309","996",309,996,"16","6","tt",".3"
"310","1703",310,1703,"17","16","tn",".5"
"311","1508",311,1508,"15","8","tn",".4"
"312","2632",312,2632,"17","13","tt",".7"
"313","7501",313,7501,"11","9","tt",".18"
"314","5372",314,5372,"17","6","tt",".13"
"315","2741",315,2741,"14","7","tn",".7"
"316","1940",316,1940,"16","11","tt",".5"
"317","5416",317,5416,"9","5","nn",".13"
"318","7741",318,7741,"16","7","tt",".19"
"319","5850",319,5850,"15","13","tt",".14"
"320","5322",320,5322,"13","6","tn",".13"
"321","4560",321,4560,"17","15","nn",".11"
"322","1303",322,1303,"6","6","nn",".4"
"323","1975",323,1975,"9","6","nn",".5"
"324","4309",324,4309,"10","7","nn",".11"
"325","6597",325,6597,"11","5","tn",".16"
"326","97",326,97,"6","4","tn",".1"
"327","2911",327,2911,"11","11","nn",".7"
"328","3105",328,3105,"11","8","tt",".8"
"329","6733",329,6733,"16","10","nt",".17"
"330","6079",330,6079,"17","7","tt",".15"
"331","6811",331,6811,"4","4","tt",".17"
"332","7886",332,7886,"6","5","nt",".19"
"333","6151",333,6151,"8","8","nn",".15"
"334","6871",334,6871,"17","10","tt",".17"
"335","6901",335,6901,"14","13","tn",".17"
"336","1115",336,1115,"12","5","nt",".3"
"337","3875",337,3875,"15","11","tt",".10"
"338","1748",338,1748,"15","12","nt",".5"
"339","1762",339,1762,"11","6","tn",".5"
"340","351",340,351,"6","5","nn",".1"
"341","1561",341,1561,"12","11","nt",".4"
"342","545",342,545,"17","17","nt",".2"
"343","1702",343,1702,"12","11","tn",".5"
"344","3936",344,3936,"6","4","tt",".10"
"345","2637",345,2637,"8","8","tn",".7"
"346","8320",346,8320,"15","15","tn",".20"
"347","4952",347,4952,"10","6","tn",".12"
"348","5982",348,5982,"13","11","tn",".15"
"349","1358",349,1358,"12","8","nt",".4"
"350","3212",350,3212,"16","14","tn",".8"
"351","900",351,900,"15","8","tt",".3"
"352","229",352,229,"15","14","nn",".1"
"353","3583",353,3583,"14","8","tn",".9"
"354","6899",354,6899,"15","12","tn",".17"
"355","1189",355,1189,"12","4","tt",".3"
"356","2743",356,2743,"11","5","tt",".7"
"357","854",357,854,"7","5","nn",".3"
"358","5328",358,5328,"12","9","tt",".13"
"359","4390",359,4390,"16","15","nn",".11"
"360","4036",360,4036,"9","5","tt",".10"
"361","5157",361,5157,"10","5","tn",".13"
"362","1453",362,1453,"14","12","tt",".4"
"363","7915",363,7915,"17","13","nt",".19"
"364","8385",364,8385,"9","8","nn",".20"
"365","4159",365,4159,"15","6","tt",".10"
"366","235",366,235,"8","4","nt",".1"
"367","5459",367,5459,"17","5","tt",".13"
"368","3612",368,3612,"10","5","tn",".9"
"369","7994",369,7994,"8","6","tt",".20"
"370","800",370,800,"17","13","nt",".2"
"371","4147",371,4147,"8","5","tt",".10"
"372","6262",372,6262,"16","6","tt",".15"
"373","242",373,242,"7","6","tn",".1"
"374","6409",374,6409,"17","7","nn",".16"
"375","7721",375,7721,"12","9","tn",".19"
"376","5414",376,5414,"11","11","nn",".13"
"377","5179",377,5179,"15","12","tt",".13"
"378","4376",378,4376,"16","10","tn",".11"
"379","279",379,279,"15","4","tn",".1"
"380","7223",380,7223,"11","8","nt",".18"
"381","6927",381,6927,"8","7","nn",".17"
"382","6866",382,6866,"7","7","nn",".17"
"383","2605",383,2605,"10","8","tt",".7"
"384","7820",384,7820,"17","14","nt",".19"
"385","6108",385,6108,"16","12","nn",".15"
"386","1586",386,1586,"14","13","tt",".4"
"387","6443",387,6443,"9","9","tt",".16"
"388","5105",388,5105,"10","7","nt",".13"
"389","6213",389,6213,"16","5","nt",".15"
"390","2516",390,2516,"12","6","nn",".6"
"391","8311",391,8311,"8","5","nt",".20"
"392","7630",392,7630,"16","11","nt",".19"
"393","7491",393,7491,"16","6","nn",".18"
"394","4063",394,4063,"14","4","tn",".10"
"395","5490",395,5490,"14","14","tt",".14"
"396","8134",396,8134,"5","5","tt",".20"
"397","6343",397,6343,"13","6","tt",".16"
"398","5940",398,5940,"9","4","nn",".15"
"399","1296",399,1296,"10","4","tt",".4"
"400","6865",400,6865,"16","14","tt",".17"
"401","2857",401,2857,"13","13","tn",".7"
"402","2752",402,2752,"14","9","nt",".7"
"403","3473",403,3473,"14","7","tn",".9"
"404","48",404,48,"11","4","tn",".1"
"405","7228",405,7228,"10","6","nn",".18"
"406","592",406,592,"15","12","tn",".2"
"407","4047",407,4047,"11","6","tn",".10"
"408","3976",408,3976,"16","8","tn",".10"
"409","926",409,926,"9","8","nn",".3"
"410","2240",410,2240,"12","8","tn",".6"
"411","282",411,282,"16","10","nt",".1"
"412","6724",412,6724,"15","9","nn",".17"
"413","6216",413,6216,"9","5","nt",".15"
"414","7472",414,7472,"13","12","nn",".18"
"415","2585",415,2585,"17","8","nt",".7"
"416","407",416,407,"11","6","tn",".1"
"417","2468",417,2468,"7","4","tt",".6"
"418","5613",418,5613,"5","5","nn",".14"
"419","1726",419,1726,"11","4","nn",".5"
"420","8313",420,8313,"17","6","nn",".20"
"421","4691",421,4691,"9","9","tt",".12"
"422","7378",422,7378,"15","8","tt",".18"
"423","4763",423,4763,"17","16","nn",".12"
"424","5343",424,5343,"17","11","tn",".13"
"425","8160",425,8160,"17","16","nn",".20"
"426","8109",426,8109,"17","6","nt",".20"
"427","3254",427,3254,"16","10","tn",".8"
"428","8011",428,8011,"9","6","tn",".20"
"429","7600",429,7600,"8","8","tt",".19"
"430","5087",430,5087,"17","13","tn",".13"
"431","5119",431,5119,"10","10","nt",".13"
"432","2595",432,2595,"10","10","tt",".7"
"433","6355",433,6355,"16","16","tn",".16"
"434","1955",434,1955,"16","5","nt",".5"
"435","8301",435,8301,"15","11","nn",".20"
"436","4173",436,4173,"15","13","tn",".10"
"437","862",437,862,"16","14","tn",".3"
"438","6558",438,6558,"11","5","tt",".16"
"439","7698",439,7698,"13","13","tt",".19"
"440","1544",440,1544,"13","11","nn",".4"
"441","6104",441,6104,"16","5","tn",".15"
"442","5774",442,5774,"7","4","nt",".14"
"443","7774",443,7774,"13","10","nn",".19"
"444","7369",444,7369,"13","13","tt",".18"
"445","3651",445,3651,"17","16","nt",".9"
"446","4983",446,4983,"14","5","tn",".12"
"447","686",447,686,"17","6","tn",".2"
"448","5617",448,5617,"15","9","nn",".14"
"449","2576",449,2576,"17","4","tt",".7"
"450","4470",450,4470,"17","4","nt",".11"
"451","2066",451,2066,"12","6","tn",".5"
"452","2909",452,2909,"15","11","tt",".7"
"453","4636",453,4636,"13","5","tn",".12"
"454","8111",454,8111,"10","10","tn",".20"
"455","7937",455,7937,"10","10","nt",".19"
"456","4150",456,4150,"15","8","tt",".10"
"457","8082",457,8082,"10","8","tt",".20"
"458","6990",458,6990,"12","10","nn",".17"
"459","7172",459,7172,"15","11","nn",".18"
"460","1582",460,1582,"16","7","nt",".4"
"461","5009",461,5009,"12","9","nn",".12"
"462","6038",462,6038,"17","13","nn",".15"
"463","2368",463,2368,"17","9","tn",".6"
"464","587",464,587,"17","8","tn",".2"
"465","2534",465,2534,"16","13","tn",".7"
"466","2950",466,2950,"12","9","nt",".8"
"467","2537",467,2537,"11","6","tn",".7"
"468","500",468,500,"16","14","tt",".2"
"469","4666",469,4666,"17","15","nn",".12"
"470","1534",470,1534,"17","10","tn",".4"
"471","1092",471,1092,"17","17","tt",".3"
"472","4737",472,4737,"13","13","nt",".12"
"473","5077",473,5077,"14","8","tt",".13"
"474","8394",474,8394,"15","4","nn",".20"
"475","319",475,319,"14","14","nn",".1"
"476","6937",476,6937,"11","6","tn",".17"
"477","4959",477,4959,"9","8","tn",".12"
"478","4967",478,4967,"17","6","tt",".12"
"479","8086",479,8086,"16","5","nt",".20"
"480","6242",480,6242,"9","7","nt",".15"
"481","7785",481,7785,"11","4","tt",".19"
"482","2797",482,2797,"10","8","nn",".7"
"483","6975",483,6975,"5","4","nt",".17"
"484","4947",484,4947,"13","4","tt",".12"
"485","6319",485,6319,"9","4","tt",".16"
"486","819",486,819,"12","12","nt",".2"
"487","4777",487,4777,"13","5","nt",".12"
"488","5959",488,5959,"16","8","nn",".15"
"489","6808",489,6808,"15","8","tn",".17"
"490","302",490,302,"7","6","tt",".1"
"491","6068",491,6068,"7","5","nn",".15"
"492","88",492,88,"16","14","tt",".1"
"493","4581",493,4581,"15","5","nn",".11"
"494","1611",494,1611,"7","6","nt",".4"
"495","5454",495,5454,"14","4","nn",".13"
"496","6691",496,6691,"17","11","tn",".16"
"497","8336",497,8336,"11","10","nn",".20"
"498","4690",498,4690,"15","4","tn",".12"
"499","5359",499,5359,"7","5","tn",".13"
"500","5164",500,5164,"15","13","nt",".13"
"501","6148",501,6148,"15","12","nn",".15"
"502","529",502,529,"15","10","nn",".2"
"503","2895",503,2895,"5","4","tn",".7"
"504","3856",504,3856,"16","12","tn",".10"
"505","5305",505,5305,"12","11","nn",".13"
"506","2700",506,2700,"16","12","nt",".7"
"507","7778",507,7778,"10","8","tn",".19"
"508","555",508,555,"9","8","tt",".2"
"509","2189",509,2189,"5","4","tn",".6"
"510","2971",510,2971,"9","5","nn",".8"
"511","4263",511,4263,"10","4","nn",".11"
"512","7880",512,7880,"9","4","tt",".19"
"513","1909",513,1909,"7","4","nn",".5"
"514","7602",514,7602,"13","13","tn",".19"
"515","8331",515,8331,"17","14","nn",".20"
"516","6000",516,6000,"15","12","nt",".15"
"517","4813",517,4813,"5","4","nn",".12"
"518","2059",518,2059,"17","8","nn",".5"
"519","8128",519,8128,"6","5","tt",".20"
"520","7867",520,7867,"8","5","tt",".19"
"521","4016",521,4016,"11","10","nt",".10"
"522","5142",522,5142,"12","7","tn",".13"
"523","2259",523,2259,"11","10","tn",".6"
"524","5579",524,5579,"11","11","tt",".14"
"525","705",525,705,"17","5","tt",".2"
"526","7256",526,7256,"10","8","tt",".18"
"527","6341",527,6341,"17","17","nt",".16"
"528","5719",528,5719,"15","10","tt",".14"
"529","1826",529,1826,"7","7","tn",".5"
"530","5848",530,5848,"13","7","tt",".14"
"531","7588",531,7588,"12","11","nt",".19"
"532","4034",532,4034,"13","7","tt",".10"
"533","8261",533,8261,"17","8","tn",".20"
"534","2659",534,2659,"16","8","nt",".7"
"535","6185",535,6185,"14","5","tt",".15"
"536","3046",536,3046,"7","4","nn",".8"
"537","6476",537,6476,"9","5","tt",".16"
"538","5788",538,5788,"10","8","nt",".14"
"539","5601",539,5601,"17","6","tt",".14"
"540","6207",540,6207,"14","5","nn",".15"
"541","1722",541,1722,"11","6","nn",".5"
"542","5597",542,5597,"13","9","tt",".14"
"543","5724",543,5724,"12","4","tn",".14"
"544","6121",544,6121,"8","5","tn",".15"
"545","1395",545,1395,"16","4","tn",".4"
"546","3598",546,3598,"17","8","nt",".9"
"547","7417",547,7417,"4","4","nt",".18"
"548","1825",548,1825,"15","11","nt",".5"
"549","1276",549,1276,"13","12","nt",".4"
"550","2151",550,2151,"14","7","nn",".6"
"551","5255",551,5255,"6","4","tn",".13"
"552","1838",552,1838,"13","6","tt",".5"
"553","2127",553,2127,"11","6","nt",".6"
"554","4278",554,4278,"13","5","tt",".11"
"555","6182",555,6182,"15","14","nn",".15"
"556","6251",556,6251,"8","6","tn",".15"
"557","3784",557,3784,"13","9","tn",".10"
"558","475",558,475,"8","4","nt",".2"
"559","4071",559,4071,"10","4","tn",".10"
"560","6250",560,6250,"15","9","nn",".15"
"561","8024",561,8024,"14","7","nn",".20"
"562","6103",562,6103,"8","8","tt",".15"
"563","7386",563,7386,"5","4","nt",".18"
"564","2812",564,2812,"6","4","nn",".7"
"565","3356",565,3356,"15","6","tt",".8"
"566","7742",566,7742,"12","6","tn",".19"
"567","5348",567,5348,"11","11","tn",".13"
"568","5355",568,5355,"13","9","nn",".13"
"569","5860",569,5860,"6","6","nt",".14"
"570","3687",570,3687,"14","10","nt",".9"
"571","3222",571,3222,"7","5","tt",".8"
"572","2438",572,2438,"17","14","tn",".6"
"573","6722",573,6722,"15","14","tt",".17"
"574","1587",574,1587,"15","5","nt",".4"
"575","5411",575,5411,"13","13","nt",".13"
"576","5970",576,5970,"4","4","nt",".15"
"577","2642",577,2642,"16","9","tt",".7"
"578","1180",578,1180,"12","7","nn",".3"
"579","1002",579,1002,"13","13","tt",".3"
"580","7322",580,7322,"11","10","tn",".18"
"581","2423",581,2423,"9","4","nt",".6"
"582","6269",582,6269,"8","6","nt",".15"
"583","5447",583,5447,"8","7","nn",".13"
"584","923",584,923,"13","13","tn",".3"
"585","3331",585,3331,"11","11","tn",".8"
"586","5193",586,5193,"9","9","nt",".13"
"587","798",587,798,"10","7","tt",".2"
"588","4114",588,4114,"9","8","nt",".10"
"589","4649",589,4649,"16","16","tt",".12"
"590","6437",590,6437,"15","4","nn",".16"
"591","2111",591,2111,"16","9","nt",".6"
"592","7337",592,7337,"13","8","tt",".18"
"593","3833",593,3833,"13","4","tn",".10"
"594","5545",594,5545,"13","11","tt",".14"
"595","2558",595,2558,"11","8","nn",".7"
"596","4582",596,4582,"13","10","nt",".11"
"597","8145",597,8145,"17","13","nt",".20"
"598","19",598,19,"9","7","tn",".1"
"599","8049",599,8049,"13","12","tn",".20"
"600","7844",600,7844,"16","4","tt",".19"
"601","4272",601,4272,"10","4","tt",".11"
"602","4252",602,4252,"14","6","nt",".11"
"603","2670",603,2670,"17","8","tn",".7"
"604","8310",604,8310,"17","11","tn",".20"
"605","3475",605,3475,"7","5","tt",".9"
"606","8021",606,8021,"13","11","nt",".20"
"607","928",607,928,"14","7","nt",".3"
"608","1087",608,1087,"12","11","nt",".3"
"609","4074",609,4074,"12","9","tn",".10"
"610","7936",610,7936,"10","9","nt",".19"
