"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"83","8479",83,8479,"10","8","nt",".18"
"84","2362",84,2362,"10","7","tt",".5"
"85","4989",85,4989,"13","12","tt",".11"
"86","8597",86,8597,"8","2","nn",".19"
"87","13546",87,13546,"10","4","nt",".29"
"88","2868",88,2868,"9","2","nn",".7"
"89","7162",89,7162,"14","6","tt",".16"
"90","10939",90,10939,"1","1","tt",".23"
"91","8240",91,8240,"8","5","nn",".18"
"92","5394",92,5394,"2","1","nt",".12"
"93","5929",93,5929,"12","5","nn",".13"
"94","2647",94,2647,"11","8","tn",".6"
"95","9320",95,9320,"10","3","nn",".20"
"96","10768",96,10768,"14","0","nn",".23"
"97","12554",97,12554,"12","2","nt",".27"
"98","2395",98,2395,"4","4","tt",".6"
"99","8145",99,8145,"9","0","nn",".18"
"100","1059",100,1059,"14","11","nt",".3"
"101","33",101,33,"14","11","tn",".1"
"102","10393",102,10393,"6","4","tn",".22"
"103","7048",103,7048,"10","6","tn",".15"
"104","3305",104,3305,"5","4","tn",".7"
"105","7128",105,7128,"6","0","tt",".15"
"106","8945",106,8945,"10","2","nn",".19"
"107","12014",107,12014,"14","4","tt",".26"
"108","3657",108,3657,"14","10","nn",".8"
"109","6815",109,6815,"2","1","tt",".15"
"110","13216",110,13216,"10","10","nn",".28"
"111","9466",111,9466,"9","2","tn",".20"
"112","948",112,948,"11","11","tn",".2"
"113","522",113,522,"7","7","tn",".2"
"114","9911",114,9911,"8","4","nt",".21"
"115","14278",115,14278,"10","6","nn",".30"
"116","6758",116,6758,"14","9","tn",".15"
"117","10377",117,10377,"4","3","nt",".22"
"118","189",118,189,"10","7","tt",".1"
"119","1458",119,1458,"9","7","tn",".4"
"120","684",120,684,"4","0","nn",".2"
"121","4148",121,4148,"13","11","nn",".9"
"122","6100",122,6100,"13","6","nt",".13"
"123","11110",123,11110,"9","1","nn",".24"
"124","1374",124,1374,"6","2","tt",".3"
"125","2771",125,2771,"11","10","tt",".6"
"126","4684",126,4684,"9","4","nn",".10"
"127","6095",127,6095,"14","10","nn",".13"
"128","13385",128,13385,"3","0","nt",".29"
"129","11219",129,11219,"12","6","nn",".24"
"130","3331",130,3331,"10","1","tn",".7"
"131","5183",131,5183,"13","2","tn",".11"
"132","13262",132,13262,"6","3","tt",".28"
"133","9345",133,9345,"8","0","tt",".20"
"134","5057",134,5057,"6","4","nn",".11"
"135","1044",135,1044,"3","0","nn",".3"
"136","10306",136,10306,"11","7","tn",".22"
"137","13986",137,13986,"9","9","tn",".30"
"138","11751",138,11751,"13","13","nn",".25"
"139","1328",139,1328,"14","5","tn",".3"
"140","237",140,237,"9","3","nt",".1"
"141","11064",141,11064,"8","7","nn",".24"
"142","13348",142,13348,"12","8","tt",".29"
"143","10957",143,10957,"8","4","nn",".24"
"144","4299",144,4299,"9","2","tt",".10"
"145","8098",145,8098,"4","3","nn",".18"
"146","7495",146,7495,"11","6","nt",".16"
"147","3152",147,3152,"1","1","nn",".7"
"148","3602",148,3602,"14","12","tn",".8"
"149","2986",149,2986,"12","6","nt",".7"
"150","3910",150,3910,"13","5","tn",".9"
"151","8777",151,8777,"11","10","tt",".19"
"152","6685",152,6685,"12","2","tt",".15"
"153","3309",153,3309,"8","3","nn",".7"
"154","7284",154,7284,"14","6","nn",".16"
"155","2568",155,2568,"5","3","tt",".6"
"156","188",156,188,"7","3","tn",".1"
"157","8584",157,8584,"11","4","nn",".19"
"158","9211",158,9211,"14","7","tt",".20"
"159","2671",159,2671,"6","1","tn",".6"
"160","2321",160,2321,"13","1","nt",".5"
"161","10477",161,10477,"11","2","tn",".23"
"162","8147",162,8147,"14","14","nt",".18"
"163","3477",163,3477,"9","9","nn",".8"
"164","4094",164,4094,"14","12","tn",".9"
"165","1082",165,1082,"1","0","tt",".3"
"166","1611",166,1611,"12","11","tt",".4"
"167","1446",167,1446,"11","8","nt",".4"
"168","10772",168,10772,"4","4","tt",".23"
"169","6463",169,6463,"10","1","nt",".14"
"170","13787",170,13787,"9","6","nt",".29"
"171","13968",171,13968,"11","3","nt",".30"
"172","5383",172,5383,"5","2","nn",".12"
"173","3347",173,3347,"10","1","nn",".8"
"174","301",174,301,"5","4","tt",".1"
"175","6516",175,6516,"14","0","tn",".14"
"176","14124",176,14124,"11","3","nn",".30"
"177","12430",177,12430,"7","7","nt",".27"
"178","13539",178,13539,"9","1","nt",".29"
"179","6983",179,6983,"7","6","nn",".15"
"180","13073",180,13073,"13","3","tt",".28"
"181","4353",181,4353,"13","12","tn",".10"
"182","4909",182,4909,"10","7","tn",".11"
"183","12702",183,12702,"14","8","tn",".27"
"184","239",184,239,"11","0","tn",".1"
"185","10491",185,10491,"14","2","nn",".23"
"186","11031",186,11031,"11","1","nt",".24"
"187","4964",187,4964,"10","8","nn",".11"
"188","12584",188,12584,"13","0","tt",".27"
"189","12841",189,12841,"9","5","nt",".27"
"190","4740",190,4740,"13","5","nt",".10"
"191","3587",191,3587,"14","14","tn",".8"
"192","249",192,249,"10","3","nt",".1"
"193","1658",193,1658,"3","3","nt",".4"
"194","9050",194,9050,"4","2","nn",".20"
"195","4843",195,4843,"10","1","nt",".11"
"196","3362",196,3362,"13","3","tt",".8"
"197","11544",197,11544,"7","5","nt",".25"
"198","12221",198,12221,"11","5","tt",".26"
"199","12908",199,12908,"1","0","nt",".28"
"200","628",200,628,"5","5","tt",".2"
"201","6589",201,6589,"2","1","nt",".14"
"202","6244",202,6244,"1","1","tt",".14"
"203","11782",203,11782,"1","0","tn",".25"
"204","12156",204,12156,"6","4","tt",".26"
"205","10691",205,10691,"8","4","nt",".23"
"206","9418",206,9418,"6","4","nn",".20"
"207","7093",207,7093,"14","9","tt",".15"
"208","5051",208,5051,"9","7","nt",".11"
"209","10747",209,10747,"14","0","tt",".23"
"210","840",210,840,"8","1","nt",".2"
"211","9435",211,9435,"12","4","tt",".20"
"212","5206",212,5206,"9","3","nt",".11"
"213","11503",213,11503,"12","3","tn",".25"
"214","8266",214,8266,"12","10","tt",".18"
"215","223",215,223,"6","3","tn",".1"
"216","13011",216,13011,"13","4","tt",".28"
"217","13241",217,13241,"12","0","tn",".28"
"218","6545",218,6545,"12","4","tn",".14"
"219","12674",219,12674,"14","8","tt",".27"
"220","7012",220,7012,"10","8","tn",".15"
"221","2166",221,2166,"10","6","tn",".5"
"222","744",222,744,"7","7","nn",".2"
"223","3320",223,3320,"12","3","tt",".7"
"224","13725",224,13725,"5","5","tt",".29"
"225","2057",225,2057,"10","0","nn",".5"
"226","3968",226,3968,"12","5","tt",".9"
"227","2439",227,2439,"9","3","nn",".6"
"228","13124",228,13124,"13","7","tt",".28"
"229","13682",229,13682,"12","3","tn",".29"
"230","599",230,599,"6","6","tt",".2"
"231","9323",231,9323,"3","1","nn",".20"
"232","7916",232,7916,"11","5","nn",".17"
"233","8492",233,8492,"7","0","tn",".18"
"234","381",234,381,"9","0","nn",".1"
"235","4274",235,4274,"2","1","tn",".9"
"236","2683",236,2683,"14","12","tn",".6"
"237","7336",237,7336,"14","4","nn",".16"
"238","2964",238,2964,"11","5","tt",".7"
"239","1329",239,1329,"9","6","tt",".3"
"240","7733",240,7733,"7","1","nt",".17"
"241","5283",241,5283,"14","2","tt",".12"
"242","10258",242,10258,"12","12","tn",".22"
"243","320",243,320,"14","11","tt",".1"
"244","2684",244,2684,"14","13","nn",".6"
"245","4520",245,4520,"7","3","tn",".10"
"246","6344",246,6344,"6","6","tt",".14"
"247","9314",247,9314,"8","8","nn",".20"
"248","7739",248,7739,"6","2","nt",".17"
"249","14108",249,14108,"10","2","nn",".30"
"250","4526",250,4526,"4","1","tn",".10"
"251","2073",251,2073,"12","4","tn",".5"
"252","6474",252,6474,"14","12","nt",".14"
"253","8154",253,8154,"7","1","nt",".18"
"254","9623",254,9623,"11","7","tt",".21"
"255","2723",255,2723,"12","7","nn",".6"
"256","4968",256,4968,"10","4","tt",".11"
"257","6434",257,6434,"11","1","nt",".14"
"258","13697",258,13697,"9","3","nt",".29"
"259","4122",259,4122,"10","0","nn",".9"
"260","7790",260,7790,"4","3","nt",".17"
"261","3034",261,3034,"11","10","nn",".7"
"262","8976",262,8976,"14","11","tn",".19"
"263","576",263,576,"7","5","nn",".2"
"264","8734",264,8734,"10","10","tn",".19"
"265","4011",265,4011,"13","1","nt",".9"
"266","10863",266,10863,"8","0","nt",".23"
"267","741",267,741,"11","9","tn",".2"
"268","437",268,437,"3","2","nt",".1"
"269","3932",269,3932,"12","8","nn",".9"
"270","3573",270,3573,"11","4","tt",".8"
"271","8116",271,8116,"1","0","nt",".18"
"272","3503",272,3503,"10","9","tt",".8"
"273","6097",273,6097,"6","4","nn",".13"
"274","12420",274,12420,"11","0","tt",".27"
"275","2977",275,2977,"3","3","nn",".7"
"276","1859",276,1859,"12","0","nt",".4"
"277","814",277,814,"11","7","tn",".2"
"278","5305",278,5305,"5","3","nn",".12"
"279","11016",279,11016,"5","5","nn",".24"
"280","3326",280,3326,"13","7","nn",".7"
"281","12451",281,12451,"8","0","nn",".27"
"282","7582",282,7582,"14","2","tn",".16"
"283","1087",283,1087,"8","3","nn",".3"
"284","9754",284,9754,"6","1","tt",".21"
"285","6398",285,6398,"6","4","nn",".14"
"286","5407",286,5407,"12","11","tn",".12"
"287","6610",287,6610,"5","3","nt",".14"
"288","278",288,278,"12","8","tt",".1"
"289","8723",289,8723,"14","3","tn",".19"
"290","8086",290,8086,"8","5","nt",".17"
"291","2661",291,2661,"9","0","nt",".6"
"292","6842",292,6842,"10","5","nt",".15"
"293","3312",293,3312,"14","1","nn",".7"
"294","8989",294,8989,"12","5","nn",".19"
"295","2422",295,2422,"9","0","nn",".6"
"296","7746",296,7746,"3","0","nt",".17"
"297","11238",297,11238,"10","6","nt",".24"
"298","874",298,874,"7","2","tn",".2"
"299","10790",299,10790,"9","0","nn",".23"
"300","12261",300,12261,"11","11","nt",".26"
"301","5001",301,5001,"10","9","nt",".11"
"302","4330",302,4330,"8","4","nn",".10"
"303","2245",303,2245,"7","2","nn",".5"
"304","7044",304,7044,"5","0","tt",".15"
"305","4413",305,4413,"8","3","nt",".10"
"306","13930",306,13930,"14","4","tt",".30"
"307","11796",307,11796,"3","3","nn",".25"
"308","3415",308,3415,"9","0","nt",".8"
"309","7861",309,7861,"6","3","nn",".17"
"310","232",310,232,"10","2","tt",".1"
"311","424",311,424,"6","4","nn",".1"
"312","11743",312,11743,"7","6","tt",".25"
"313","1870",313,1870,"13","13","nn",".4"
"314","6541",314,6541,"10","3","tn",".14"
"315","8182",315,8182,"10","8","tt",".18"
"316","12209",316,12209,"11","6","nt",".26"
"317","1047",317,1047,"9","0","nn",".3"
"318","3105",318,3105,"12","4","nt",".7"
"319","7969",319,7969,"8","0","nt",".17"
"320","12572",320,12572,"9","7","nn",".27"
"321","13267",321,13267,"13","13","nn",".28"
"322","6326",322,6326,"14","7","nt",".14"
"323","12701",323,12701,"14","6","tt",".27"
"324","2992",324,2992,"9","8","nt",".7"
"325","13516",325,13516,"12","2","tn",".29"
"326","6277",326,6277,"9","0","tt",".14"
"327","292",327,292,"4","1","tn",".1"
"328","6110",328,6110,"12","11","tt",".13"
"329","2659",329,2659,"10","2","nt",".6"
"330","14252",330,14252,"10","1","nt",".30"
"331","12094",331,12094,"12","6","nt",".26"
"332","11617",332,11617,"8","8","tn",".25"
"333","7838",333,7838,"8","3","tt",".17"
"334","4977",334,4977,"8","7","nt",".11"
"335","13486",335,13486,"11","9","tt",".29"
"336","7720",336,7720,"10","3","tn",".17"
"337","1302",337,1302,"3","0","tt",".3"
"338","2561",338,2561,"12","8","tt",".6"
"339","2294",339,2294,"9","4","tt",".5"
"340","11996",340,11996,"10","8","tn",".26"
"341","10157",341,10157,"10","3","tt",".22"
"342","123",342,123,"7","1","nt",".1"
"343","13862",343,13862,"11","11","nn",".30"
"344","9919",344,9919,"3","2","nt",".21"
"345","6834",345,6834,"13","5","tn",".15"
"346","10028",346,10028,"8","2","nt",".22"
"347","12344",347,12344,"6","2","nt",".26"
"348","14262",348,14262,"7","1","tt",".30"
"349","2108",349,2108,"11","7","tt",".5"
"350","1192",350,1192,"14","1","tn",".3"
"351","1344",351,1344,"11","9","nt",".3"
"352","3512",352,3512,"2","2","nt",".8"
"353","176",353,176,"12","5","tn",".1"
"354","10071",354,10071,"5","1","tt",".22"
"355","754",355,754,"5","3","nn",".2"
"356","7272",356,7272,"7","4","nt",".16"
"357","4844",357,4844,"11","5","tn",".11"
"358","4080",358,4080,"3","2","nn",".9"
"359","10716",359,10716,"7","2","nt",".23"
"360","8530",360,8530,"8","8","nt",".18"
"361","11491",361,11491,"14","1","tt",".25"
"362","3561",362,3561,"12","2","tt",".8"
"363","8412",363,8412,"14","0","tt",".18"
"364","11971",364,11971,"13","0","tt",".26"
"365","10326",365,10326,"13","5","tn",".22"
"366","1952",366,1952,"8","2","nt",".5"
"367","5508",367,5508,"7","4","tn",".12"
"368","12113",368,12113,"6","6","tt",".26"
"369","3392",369,3392,"8","7","tn",".8"
"370","4370",370,4370,"3","0","nn",".10"
"371","7166",371,7166,"13","0","nn",".16"
"372","5042",372,5042,"12","6","tn",".11"
"373","12031",373,12031,"10","0","tt",".26"
"374","13650",374,13650,"7","4","tn",".29"
"375","8499",375,8499,"13","7","nn",".18"
"376","4903",376,4903,"10","7","nn",".11"
"377","14197",377,14197,"4","4","tn",".30"
"378","5972",378,5972,"14","8","nt",".13"
"379","11416",379,11416,"10","10","nn",".24"
"380","5415",380,5415,"11","3","nt",".12"
"381","5376",381,5376,"13","13","tt",".12"
"382","8391",382,8391,"14","0","nt",".18"
"383","2453",383,2453,"7","4","tt",".6"
"384","13156",384,13156,"10","7","tt",".28"
"385","2324",385,2324,"2","2","tn",".5"
"386","12223",386,12223,"8","3","nn",".26"
"387","9136",387,9136,"3","3","nn",".20"
"388","1858",388,1858,"7","6","tt",".4"
"389","4942",389,4942,"14","7","tt",".11"
"390","2633",390,2633,"12","11","nn",".6"
"391","2592",391,2592,"9","0","tt",".6"
"392","8884",392,8884,"10","6","nn",".19"
"393","2145",393,2145,"11","8","nn",".5"
"394","3890",394,3890,"10","7","tt",".9"
"395","9840",395,9840,"10","1","nn",".21"
"396","6488",396,6488,"11","8","tn",".14"
"397","2062",397,2062,"8","1","tt",".5"
"398","6776",398,6776,"8","6","nt",".15"
"399","12251",399,12251,"12","5","nn",".26"
"400","6133",400,6133,"12","9","nt",".13"
"401","7793",401,7793,"4","0","tn",".17"
"402","11078",402,11078,"2","2","nt",".24"
"403","12153",403,12153,"10","2","nn",".26"
"404","10206",404,10206,"7","6","nn",".22"
"405","10231",405,10231,"11","8","tt",".22"
"406","7403",406,7403,"14","10","tt",".16"
"407","9506",407,9506,"7","2","tn",".20"
"408","10278",408,10278,"9","0","nt",".22"
"409","7829",409,7829,"12","4","nt",".17"
"410","6027",410,6027,"7","5","tt",".13"
"411","5528",411,5528,"10","0","nn",".12"
"412","1032",412,1032,"9","8","tn",".3"
"413","11468",413,11468,"13","10","nn",".25"
"414","11754",414,11754,"12","9","tn",".25"
"415","8729",415,8729,"14","12","tn",".19"
"416","3113",416,3113,"13","1","nn",".7"
"417","3840",417,3840,"5","0","tt",".9"
"418","1944",418,1944,"8","2","tt",".5"
"419","3913",419,3913,"10","4","tt",".9"
"420","7741",420,7741,"13","9","tt",".17"
"421","9309",421,9309,"7","7","tt",".20"
"422","13770",422,13770,"6","1","nt",".29"
"423","6462",423,6462,"3","1","nt",".14"
"424","12762",424,12762,"13","10","tt",".27"
"425","11807",425,11807,"9","2","nn",".25"
"426","2936",426,2936,"9","6","tn",".7"
"427","10652",427,10652,"6","2","tn",".23"
"428","2893",428,2893,"10","9","tt",".7"
"429","12447",429,12447,"3","2","tn",".27"
"430","12571",430,12571,"5","1","tn",".27"
"431","8975",431,8975,"14","3","nt",".19"
"432","2524",432,2524,"6","3","nn",".6"
"433","4049",433,4049,"7","7","nn",".9"
"434","8900",434,8900,"14","0","nn",".19"
"435","5589",435,5589,"14","4","tn",".12"
"436","14075",436,14075,"1","0","nn",".30"
"437","5761",437,5761,"12","9","nn",".13"
"438","12768",438,12768,"13","2","tn",".27"
"439","4839",439,4839,"13","6","nn",".11"
"440","3315",440,3315,"13","9","nt",".7"
"441","7049",441,7049,"14","12","nt",".15"
"442","7818",442,7818,"5","0","tn",".17"
"443","1838",443,1838,"8","8","nn",".4"
"444","109",444,109,"8","1","nn",".1"
"445","7228",445,7228,"9","2","tn",".16"
"446","12299",446,12299,"7","0","tn",".26"
"447","925",447,925,"9","1","nt",".2"
"448","9926",448,9926,"11","1","tt",".21"
"449","1511",449,1511,"14","11","nn",".4"
"450","6178",450,6178,"13","5","tt",".13"
"451","14039",451,14039,"7","5","tt",".30"
"452","2974",452,2974,"14","7","tn",".7"
"453","2521",453,2521,"14","4","tn",".6"
"454","5110",454,5110,"9","0","nn",".11"
"455","3195",455,3195,"11","1","nt",".7"
"456","1693",456,1693,"9","2","nn",".4"
"457","7498",457,7498,"3","1","nt",".16"
"458","10143",458,10143,"10","7","tt",".22"
"459","6851",459,6851,"12","5","tt",".15"
"460","4552",460,4552,"14","3","tt",".10"
"461","1908",461,1908,"1","1","nn",".5"
"462","11006",462,11006,"7","6","nt",".24"
"463","9749",463,9749,"6","6","tn",".21"
"464","7657",464,7657,"13","0","nn",".17"
"465","12980",465,12980,"13","2","tn",".28"
"466","4098",466,4098,"12","3","nt",".9"
"467","6467",467,6467,"11","7","nn",".14"
"468","4969",468,4969,"14","0","tn",".11"
"469","8328",469,8328,"6","4","tn",".18"
"470","4811",470,4811,"14","6","tn",".11"
"471","13721",471,13721,"11","3","tn",".29"
"472","11295",472,11295,"13","5","nt",".24"
"473","1798",473,1798,"10","4","tt",".4"
"474","534",474,534,"8","8","nn",".2"
"475","6237",475,6237,"8","1","tt",".14"
"476","12018",476,12018,"11","7","nn",".26"
"477","12851",477,12851,"6","0","nn",".27"
"478","11542",478,11542,"8","3","nn",".25"
"479","3513",479,3513,"6","0","tn",".8"
"480","9614",480,9614,"14","6","nt",".21"
"481","2534",481,2534,"7","1","tn",".6"
"482","5661",482,5661,"13","7","tn",".12"
"483","233",483,233,"10","4","nn",".1"
"484","8866",484,8866,"13","8","tt",".19"
"485","4991",485,4991,"13","5","tn",".11"
"486","11797",486,11797,"5","0","nn",".25"
"487","2737",487,2737,"8","1","tt",".6"
"488","13492",488,13492,"13","13","nt",".29"
"489","11920",489,11920,"11","6","tt",".26"
"490","8490",490,8490,"14","10","nn",".18"
"491","8435",491,8435,"3","0","nn",".18"
"492","3170",492,3170,"12","3","nt",".7"
"493","1907",493,1907,"12","7","nn",".5"
"494","6012",494,6012,"7","4","nt",".13"
"495","11589",495,11589,"14","6","tn",".25"
"496","9071",496,9071,"11","11","tt",".20"
"497","6075",497,6075,"3","0","nt",".13"
"498","11374",498,11374,"13","12","tt",".24"
"499","8340",499,8340,"12","7","nt",".18"
"500","542",500,542,"14","1","tn",".2"
"501","7731",501,7731,"5","2","tt",".17"
"502","10692",502,10692,"9","4","nt",".23"
"503","4681",503,4681,"14","8","nn",".10"
"504","14208",504,14208,"14","7","tn",".30"
"505","13935",505,13935,"12","0","tt",".30"
"506","2438",506,2438,"8","3","nn",".6"
"507","9570",507,9570,"9","5","tt",".21"
"508","3916",508,3916,"3","3","tt",".9"
"509","12353",509,12353,"8","8","nt",".26"
"510","10934",510,10934,"11","4","tn",".23"
"511","6630",511,6630,"3","3","tt",".14"
"512","13933",512,13933,"8","4","tt",".30"
"513","2727",513,2727,"5","1","tn",".6"
"514","441",514,441,"3","0","tn",".1"
"515","13651",515,13651,"11","4","tn",".29"
"516","12494",516,12494,"5","0","tn",".27"
"517","9220",517,9220,"12","5","nt",".20"
"518","1586",518,1586,"4","1","nn",".4"
"519","1875",519,1875,"7","3","nn",".4"
"520","4847",520,4847,"9","8","nt",".11"
"521","11495",521,11495,"9","3","tn",".25"
"522","11279",522,11279,"11","5","nn",".24"
"523","2665",523,2665,"4","4","nn",".6"
"524","4248",524,4248,"11","8","tn",".9"
"525","13765",525,13765,"13","7","nt",".29"
"526","7037",526,7037,"12","7","tn",".15"
"527","453",527,453,"8","1","tt",".1"
"528","6431",528,6431,"8","5","tn",".14"
"529","13271",529,13271,"7","3","nn",".28"
"530","3329",530,3329,"9","9","nn",".7"
"531","3004",531,3004,"4","3","nt",".7"
"532","8074",532,8074,"4","1","nn",".17"
"533","13165",533,13165,"12","1","nt",".28"
"534","5185",534,5185,"6","6","tt",".11"
"535","2619",535,2619,"14","0","tn",".6"
"536","8418",536,8418,"4","0","nn",".18"
"537","8629",537,8629,"7","6","tt",".19"
"538","4683",538,4683,"12","7","tt",".10"
"539","2391",539,2391,"2","0","tt",".6"
"540","2701",540,2701,"10","8","nt",".6"
"541","484",541,484,"12","3","tn",".2"
"542","11299",542,11299,"7","5","nt",".24"
"543","6086",543,6086,"7","4","tt",".13"
"544","2323",544,2323,"12","0","nn",".5"
"545","3680",545,3680,"9","2","nt",".8"
"546","3428",546,3428,"5","2","tn",".8"
"547","4987",547,4987,"6","6","tn",".11"
"548","2677",548,2677,"13","9","tt",".6"
"549","12819",549,12819,"13","12","tn",".27"
"550","8583",550,8583,"1","0","nt",".19"
"551","12343",551,12343,"13","4","nt",".26"
"552","3578",552,3578,"10","10","tn",".8"
"553","1770",553,1770,"14","4","tt",".4"
"554","12197",554,12197,"5","3","tt",".26"
"555","3502",555,3502,"8","4","tt",".8"
"556","3343",556,3343,"14","8","nn",".8"
"557","13299",557,13299,"14","6","tt",".28"
"558","4513",558,4513,"14","0","tn",".10"
"559","12133",559,12133,"13","9","tt",".26"
"560","5953",560,5953,"13","9","nn",".13"
"561","11010",561,11010,"14","7","nn",".24"
"562","1994",562,1994,"12","11","tn",".5"
"563","6911",563,6911,"3","2","nn",".15"
"564","7574",564,7574,"12","5","nn",".16"
"565","7559",565,7559,"8","7","tn",".16"
"566","9041",566,9041,"4","0","tn",".19"
"567","11633",567,11633,"14","9","tt",".25"
"568","11334",568,11334,"6","0","tt",".24"
"569","9699",569,9699,"10","10","nn",".21"
"570","574",570,574,"13","5","tn",".2"
"571","10076",571,10076,"12","9","nt",".22"
"572","166",572,166,"13","10","nt",".1"
"573","2917",573,2917,"10","6","tt",".7"
"574","791",574,791,"8","3","tt",".2"
"575","9652",575,9652,"8","8","tt",".21"
"576","13657",576,13657,"7","1","nn",".29"
"577","3050",577,3050,"12","10","nn",".7"
"578","8877",578,8877,"5","5","nn",".19"
"579","9192",579,9192,"9","0","tn",".20"
"580","2086",580,2086,"12","11","nn",".5"
"581","10468",581,10468,"8","8","nt",".22"
"582","13473",582,13473,"12","6","tn",".29"
"583","4792",583,4792,"10","3","nn",".11"
"584","6773",584,6773,"14","11","nt",".15"
"585","14091",585,14091,"6","6","nt",".30"
"586","5350",586,5350,"10","7","tn",".12"
"587","12991",587,12991,"14","12","nt",".28"
"588","11156",588,11156,"10","9","nt",".24"
"589","8639",589,8639,"9","2","nt",".19"
"590","66",590,66,"10","8","nt",".1"
"591","6702",591,6702,"11","3","nt",".15"
"592","13464",592,13464,"9","9","tt",".29"
"593","11657",593,11657,"11","6","nt",".25"
"594","12557",594,12557,"13","8","tt",".27"
"595","13665",595,13665,"6","0","nt",".29"
"596","5750",596,5750,"12","6","nt",".13"
"597","11888",597,11888,"5","2","nt",".25"
"598","12220",598,12220,"4","1","tt",".26"
"599","10069",599,10069,"3","2","nt",".22"
"600","1686",600,1686,"8","4","nn",".4"
"601","2208",601,2208,"13","5","nn",".5"
"602","5602",602,5602,"6","5","tt",".12"
"603","3207",603,3207,"8","2","tt",".7"
"604","1523",604,1523,"6","4","tt",".4"
"605","6210",605,6210,"9","9","nn",".14"
"606","6764",606,6764,"12","12","tt",".15"
"607","609",607,609,"14","14","tt",".2"
"608","6917",608,6917,"13","5","nn",".15"
"609","3719",609,3719,"13","0","tt",".8"
