"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"154","22971",154,22971,"3","0","tt",".49"
"155","3249",155,3249,"9","7","tt",".7"
"156","10745",156,10745,"13","8","nt",".23"
"157","21736",157,21736,"7","1","tn",".46"
"158","1587",158,1587,"14","2","nt",".4"
"159","886",159,886,"10","8","nt",".2"
"160","7159",160,7159,"10","0","nt",".16"
"161","8824",161,8824,"10","7","nn",".19"
"162","23166",162,23166,"2","2","tt",".49"
"163","1881",163,1881,"8","5","tt",".4"
"164","15092",164,15092,"13","13","nt",".32"
"165","57",165,57,"4","0","tt",".1"
"166","7385",166,7385,"12","10","tn",".16"
"167","6462",167,6462,"3","1","nt",".14"
"168","21524",168,21524,"14","13","tt",".46"
"169","15146",169,15146,"10","10","nt",".32"
"170","19017",170,19017,"3","1","tt",".40"
"171","1205",171,1205,"4","1","tn",".3"
"172","23149",172,23149,"1","0","nt",".49"
"173","8576",173,8576,"14","12","nt",".19"
"174","13910",174,13910,"14","6","tn",".30"
"175","10405",175,10405,"9","2","nn",".22"
"176","12845",176,12845,"8","5","nt",".27"
"177","9372",177,9372,"14","11","tn",".20"
"178","2332",178,2332,"14","2","nn",".5"
"179","14405",179,14405,"12","7","tn",".31"
"180","10924",180,10924,"9","7","tn",".23"
"181","20188",181,20188,"5","5","tn",".43"
"182","9671",182,9671,"1","0","tt",".21"
"183","18490",183,18490,"12","12","tt",".39"
"184","4633",184,4633,"10","7","nn",".10"
"185","21062",185,21062,"10","0","tt",".45"
"186","4377",186,4377,"2","1","tn",".10"
"187","9690",187,9690,"12","6","nt",".21"
"188","11722",188,11722,"11","5","nn",".25"
"189","16963",189,16963,"7","4","nt",".36"
"190","11565",190,11565,"13","12","tn",".25"
"191","868",191,868,"5","2","nt",".2"
"192","17802",192,17802,"8","7","nt",".38"
"193","14430",193,14430,"1","1","tn",".31"
"194","20405",194,20405,"12","12","tn",".43"
"195","16819",195,16819,"11","10","tn",".36"
"196","13219",196,13219,"9","7","tn",".28"
"197","16925",197,16925,"3","3","tt",".36"
"198","15668",198,15668,"7","4","nn",".33"
"199","5648",199,5648,"12","0","tn",".12"
"200","2717",200,2717,"11","9","tn",".6"
"201","8084",201,8084,"7","0","tn",".17"
"202","3295",202,3295,"10","0","nt",".7"
"203","5848",203,5848,"6","3","nt",".13"
"204","5223",204,5223,"4","4","nn",".11"
"205","2465",205,2465,"10","8","nn",".6"
"206","4801",206,4801,"5","3","nt",".11"
"207","20353",207,20353,"1","1","nt",".43"
"208","16732",208,16732,"12","11","nn",".36"
"209","13178",209,13178,"9","9","tt",".28"
"210","20521",210,20521,"13","4","tn",".44"
"211","8383",211,8383,"12","4","tn",".18"
"212","6007",212,6007,"6","2","tn",".13"
"213","15695",213,15695,"8","7","nn",".33"
"214","15166",214,15166,"14","9","nt",".32"
"215","17583",215,17583,"9","9","nn",".37"
"216","21626",216,21626,"7","2","nn",".46"
"217","21439",217,21439,"2","1","tn",".46"
"218","2666",218,2666,"7","2","tt",".6"
"219","8596",219,8596,"6","3","nt",".19"
"220","18609",220,18609,"12","6","tn",".40"
"221","11661",221,11661,"14","4","tn",".25"
"222","17150",222,17150,"2","2","tn",".37"
"223","3892",223,3892,"14","13","nt",".9"
"224","10565",224,10565,"11","6","tn",".23"
"225","12262",225,12262,"13","10","tt",".26"
"226","1968",226,1968,"2","1","nt",".5"
"227","23296",227,23296,"8","8","nt",".49"
"228","10477",228,10477,"11","2","tn",".23"
"229","6341",229,6341,"4","0","nn",".14"
"230","15112",230,15112,"14","7","nt",".32"
"231","14815",231,14815,"4","3","nt",".32"
"232","8853",232,8853,"10","5","tt",".19"
"233","15129",233,15129,"6","6","nn",".32"
"234","2929",234,2929,"13","10","tt",".7"
"235","3444",235,3444,"12","4","tn",".8"
"236","11624",236,11624,"14","12","tt",".25"
"237","23698",237,23698,"9","9","tn",".50"
"238","4043",238,4043,"8","2","tn",".9"
"239","6603",239,6603,"6","2","nt",".14"
"240","18910",240,18910,"14","1","tn",".40"
"241","15873",241,15873,"10","2","tn",".34"
"242","7342",242,7342,"13","1","nn",".16"
"243","12123",243,12123,"13","13","tt",".26"
"244","14108",244,14108,"10","2","nn",".30"
"245","10473",245,10473,"9","4","tt",".23"
"246","10537",246,10537,"10","10","nn",".23"
"247","9772",247,9772,"12","2","nt",".21"
"248","298",248,298,"11","7","tn",".1"
"249","11389",249,11389,"7","3","nn",".24"
"250","7713",250,7713,"10","0","nt",".17"
"251","478",251,478,"8","5","nn",".2"
"252","4894",252,4894,"8","6","nt",".11"
"253","1891",253,1891,"7","4","nt",".4"
"254","13474",254,13474,"9","6","tn",".29"
"255","12694",255,12694,"12","4","nn",".27"
"256","4847",256,4847,"9","8","nt",".11"
"257","332",257,332,"10","9","nt",".1"
"258","7605",258,7605,"11","9","nn",".16"
"259","17259",259,17259,"13","9","nn",".37"
"260","6917",260,6917,"13","5","nn",".15"
"261","11845",261,11845,"11","3","nn",".25"
"262","21932",262,21932,"4","0","tn",".47"
"263","17847",263,17847,"8","7","nn",".38"
"264","14667",264,14667,"3","2","nt",".31"
"265","1424",265,1424,"9","3","nt",".3"
"266","3493",266,3493,"10","10","nt",".8"
"267","22495",267,22495,"12","2","tn",".48"
"268","4343",268,4343,"5","3","tt",".10"
"269","3048",269,3048,"10","1","nn",".7"
"270","8001",270,8001,"9","0","tt",".17"
"271","23083",271,23083,"12","1","nn",".49"
"272","18506",272,18506,"10","8","tn",".39"
"273","20894",273,20894,"14","10","nn",".44"
"274","21522",274,21522,"7","0","nn",".46"
"275","20278",275,20278,"9","1","nn",".43"
"276","11526",276,11526,"8","1","nt",".25"
"277","6111",277,6111,"2","0","tn",".13"
"278","20779",278,20779,"13","3","nn",".44"
"279","10706",279,10706,"6","2","nt",".23"
"280","22925",280,22925,"8","0","nt",".49"
"281","9015",281,9015,"7","2","tn",".19"
"282","1158",282,1158,"13","0","nn",".3"
"283","9942",283,9942,"12","6","nn",".21"
"284","1932",284,1932,"2","0","tn",".5"
"285","631",285,631,"14","11","tn",".2"
"286","20429",286,20429,"9","3","tt",".43"
"287","19979",287,19979,"12","1","nt",".42"
"288","6343",288,6343,"10","5","nn",".14"
"289","14007",289,14007,"9","4","nn",".30"
"290","20178",290,20178,"10","7","nt",".43"
"291","14920",291,14920,"10","9","nt",".32"
"292","9331",292,9331,"4","4","nt",".20"
"293","22072",293,22072,"5","2","nn",".47"
"294","7203",294,7203,"8","5","tt",".16"
"295","2822",295,2822,"8","8","tn",".6"
"296","2831",296,2831,"11","6","tn",".6"
"297","17029",297,17029,"6","5","tn",".36"
"298","15374",298,15374,"8","1","tn",".33"
"299","5369",299,5369,"7","7","nn",".12"
"300","19315",300,19315,"12","4","tn",".41"
"301","19432",301,19432,"9","5","tt",".41"
"302","9501",302,9501,"12","10","tt",".20"
"303","5173",303,5173,"4","0","tn",".11"
"304","14383",304,14383,"13","0","tt",".31"
"305","4358",305,4358,"10","1","tn",".10"
"306","21372",306,21372,"11","5","tt",".45"
"307","21872",307,21872,"6","6","tt",".46"
"308","11855",308,11855,"3","0","nt",".25"
"309","13729",309,13729,"9","5","nn",".29"
"310","21972",310,21972,"1","1","tt",".47"
"311","13459",311,13459,"1","1","nt",".29"
"312","10921",312,10921,"8","2","nn",".23"
"313","11207",313,11207,"3","2","nt",".24"
"314","5042",314,5042,"12","6","tn",".11"
"315","13907",315,13907,"3","0","tt",".30"
"316","6911",316,6911,"3","2","nn",".15"
"317","20076",317,20076,"13","13","nt",".43"
"318","19806",318,19806,"11","5","tt",".42"
"319","21565",319,21565,"10","6","tt",".46"
"320","23338",320,23338,"7","2","nt",".50"
"321","8955",321,8955,"11","7","tn",".19"
"322","16797",322,16797,"11","2","nn",".36"
"323","21304",323,21304,"10","8","nn",".45"
"324","2500",324,2500,"14","8","nt",".6"
"325","23710",325,23710,"12","7","tn",".50"
"326","13103",326,13103,"12","5","tt",".28"
"327","6514",327,6514,"14","5","nt",".14"
"328","7498",328,7498,"3","1","nt",".16"
"329","14467",329,14467,"9","4","nn",".31"
"330","19314",330,19314,"12","2","nn",".41"
"331","5905",331,5905,"14","8","tt",".13"
"332","8725",332,8725,"2","0","tt",".19"
"333","9917",333,9917,"11","6","nt",".21"
"334","6246",334,6246,"12","7","tt",".14"
"335","12697",335,12697,"13","0","nt",".27"
"336","11041",336,11041,"13","7","nn",".24"
"337","12131",337,12131,"14","8","tt",".26"
"338","316",338,316,"10","8","tn",".1"
"339","5168",339,5168,"14","3","tn",".11"
"340","14200",340,14200,"12","5","nt",".30"
"341","21717",341,21717,"14","5","nn",".46"
"342","23111",342,23111,"9","8","nt",".49"
"343","17838",343,17838,"14","7","tt",".38"
"344","7949",344,7949,"3","3","tt",".17"
"345","12990",345,12990,"12","0","nt",".28"
"346","21737",346,21737,"5","0","tn",".46"
"347","1930",347,1930,"10","10","tn",".5"
"348","1105",348,1105,"14","7","nn",".3"
"349","14489",349,14489,"10","8","nn",".31"
"350","9682",350,9682,"14","2","nn",".21"
"351","16322",351,16322,"11","1","tn",".35"
"352","14790",352,14790,"14","1","nt",".32"
"353","20426",353,20426,"11","7","nn",".43"
"354","5987",354,5987,"10","7","tt",".13"
"355","14156",355,14156,"10","8","tn",".30"
"356","14486",356,14486,"10","2","nn",".31"
"357","13622",357,13622,"14","13","tt",".29"
"358","4124",358,4124,"13","2","nn",".9"
"359","21242",359,21242,"13","1","tt",".45"
"360","21140",360,21140,"14","12","nt",".45"
"361","11753",361,11753,"3","2","tn",".25"
"362","14349",362,14349,"11","1","nn",".31"
"363","21495",363,21495,"14","4","nn",".46"
"364","6449",364,6449,"11","5","tn",".14"
"365","20265",365,20265,"11","6","tt",".43"
"366","11932",366,11932,"7","1","nt",".26"
"367","19192",367,19192,"14","14","nn",".41"
"368","4529",368,4529,"11","10","nt",".10"
"369","10579",369,10579,"7","1","nt",".23"
"370","8722",370,8722,"3","1","nn",".19"
"371","15603",371,15603,"13","10","nn",".33"
"372","9459",372,9459,"13","9","tn",".20"
"373","20015",373,20015,"12","0","nt",".43"
"374","4852",374,4852,"13","0","nt",".11"
"375","16005",375,16005,"12","7","nn",".34"
"376","22569",376,22569,"14","10","tn",".48"
"377","18817",377,18817,"7","0","nt",".40"
"378","4117",378,4117,"9","9","nt",".9"
"379","12220",379,12220,"4","1","tt",".26"
"380","10737",380,10737,"11","0","nn",".23"
"381","20612",381,20612,"13","3","nt",".44"
"382","14318",382,14318,"7","2","nt",".31"
"383","4891",383,4891,"8","1","nt",".11"
"384","19275",384,19275,"11","10","tt",".41"
"385","3689",385,3689,"7","3","tt",".8"
"386","18900",386,18900,"13","13","tt",".40"
"387","8650",387,8650,"12","12","tn",".19"
"388","12534",388,12534,"14","3","tt",".27"
"389","13740",389,13740,"9","2","tt",".29"
"390","2737",390,2737,"8","1","tt",".6"
"391","17664",391,17664,"8","2","tn",".38"
"392","22098",392,22098,"14","5","nt",".47"
"393","2708",393,2708,"7","0","nn",".6"
"394","23429",394,23429,"11","0","tn",".50"
"395","9144",395,9144,"7","4","nn",".20"
"396","15474",396,15474,"10","8","nn",".33"
"397","8551",397,8551,"5","3","nt",".18"
"398","6661",398,6661,"6","5","nn",".14"
"399","19615",399,19615,"14","3","nt",".42"
"400","13962",400,13962,"13","6","nt",".30"
"401","23430",401,23430,"12","12","nn",".50"
"402","1543",402,1543,"6","5","tn",".4"
"403","8681",403,8681,"9","2","nn",".19"
"404","20681",404,20681,"3","2","nt",".44"
"405","19585",405,19585,"7","4","nt",".42"
"406","3251",406,3251,"7","5","nt",".7"
"407","8569",407,8569,"9","3","nt",".19"
"408","22936",408,22936,"13","11","tt",".49"
"409","6596",409,6596,"14","12","nn",".14"
"410","19889",410,19889,"7","3","tt",".42"
"411","2459",411,2459,"9","4","nt",".6"
"412","480",412,480,"12","11","nt",".2"
"413","2718",413,2718,"7","6","nn",".6"
"414","18957",414,18957,"2","0","tt",".40"
"415","9277",415,9277,"7","2","nt",".20"
"416","14847",416,14847,"9","4","nt",".32"
"417","7504",417,7504,"1","1","nn",".16"
"418","587",418,587,"2","2","nt",".2"
"419","11810",419,11810,"14","4","tt",".25"
"420","736",420,736,"7","5","nt",".2"
"421","21968",421,21968,"11","0","tn",".47"
"422","1809",422,1809,"12","1","tt",".4"
"423","21216",423,21216,"10","5","nn",".45"
"424","16676",424,16676,"12","0","nt",".36"
"425","5902",425,5902,"9","4","tt",".13"
"426","12821",426,12821,"9","9","nn",".27"
"427","16774",427,16774,"13","4","tn",".36"
"428","9327",428,9327,"6","4","tt",".20"
"429","21991",429,21991,"12","11","tt",".47"
"430","3326",430,3326,"13","7","nn",".7"
"431","22168",431,22168,"12","4","nn",".47"
"432","9458",432,9458,"14","7","nn",".20"
"433","14083",433,14083,"5","1","nn",".30"
"434","6579",434,6579,"1","1","nt",".14"
"435","20873",435,20873,"8","0","tn",".44"
"436","17965",436,17965,"14","3","tt",".38"
"437","2082",437,2082,"4","1","tt",".5"
"438","19567",438,19567,"11","5","tn",".42"
"439","14487",439,14487,"4","2","tt",".31"
"440","21698",440,21698,"12","5","tt",".46"
"441","6926",441,6926,"10","2","nt",".15"
"442","17051",442,17051,"10","9","tt",".36"
"443","19629",443,19629,"11","3","tt",".42"
"444","14601",444,14601,"8","4","nn",".31"
"445","8141",445,8141,"14","11","tt",".18"
"446","8370",446,8370,"10","7","tt",".18"
"447","13069",447,13069,"7","3","nt",".28"
"448","20263",448,20263,"8","0","nn",".43"
"449","23115",449,23115,"6","0","tn",".49"
"450","4303",450,4303,"13","7","nn",".10"
"451","2436",451,2436,"13","2","nn",".6"
"452","8243",452,8243,"11","4","nt",".18"
"453","10279",453,10279,"14","13","tt",".22"
"454","12740",454,12740,"5","0","nt",".27"
"455","19373",455,19373,"14","13","nt",".41"
"456","11005",456,11005,"5","1","nt",".24"
"457","7784",457,7784,"10","2","tt",".17"
"458","13355",458,13355,"5","1","tn",".29"
"459","960",459,960,"11","2","nn",".3"
"460","9345",460,9345,"8","0","tt",".20"
"461","15911",461,15911,"11","4","nn",".34"
"462","18723",462,18723,"11","2","nt",".40"
"463","21183",463,21183,"14","2","tt",".45"
"464","21256",464,21256,"4","1","tt",".45"
"465","8235",465,8235,"6","5","nn",".18"
"466","10967",466,10967,"6","3","tt",".24"
"467","10804",467,10804,"14","14","tt",".23"
"468","9621",468,9621,"7","4","nt",".21"
"469","18328",469,18328,"7","4","nt",".39"
"470","5384",470,5384,"13","0","nn",".12"
"471","23261",471,23261,"14","1","nn",".49"
"472","3421",472,3421,"14","5","tt",".8"
"473","813",473,813,"13","2","nn",".2"
"474","14719",474,14719,"7","3","nt",".31"
"475","20211",475,20211,"7","0","nn",".43"
"476","23197",476,23197,"6","2","tt",".49"
"477","16950",477,16950,"10","7","tn",".36"
"478","10011",478,10011,"13","13","nt",".22"
"479","9118",479,9118,"10","7","tn",".20"
"480","21568",480,21568,"12","7","tt",".46"
"481","19616",481,19616,"12","4","nn",".42"
"482","7255",482,7255,"3","0","nn",".16"
"483","16549",483,16549,"2","0","nt",".35"
"484","5838",484,5838,"12","1","tt",".13"
"485","9232",485,9232,"11","4","nt",".20"
"486","9103",486,9103,"6","1","tn",".20"
"487","19142",487,19142,"14","2","tn",".41"
"488","6416",488,6416,"10","9","tn",".14"
"489","2949",489,2949,"5","0","tt",".7"
"490","22424",490,22424,"3","1","nt",".48"
"491","8002",491,8002,"14","6","tt",".17"
"492","1418",492,1418,"12","12","nn",".3"
"493","15918",493,15918,"8","6","nt",".34"
"494","373",494,373,"14","14","nt",".1"
"495","21308",495,21308,"2","0","nn",".45"
"496","2550",496,2550,"12","4","nn",".6"
"497","16864",497,16864,"6","5","nt",".36"
"498","9762",498,9762,"4","4","nt",".21"
"499","9407",499,9407,"6","6","tt",".20"
"500","16661",500,16661,"13","11","nn",".36"
"501","12209",501,12209,"11","6","nt",".26"
"502","5251",502,5251,"12","9","nt",".12"
"503","23326",503,23326,"7","5","tn",".50"
"504","23182",504,23182,"13","12","nt",".49"
"505","16765",505,16765,"11","1","tt",".36"
"506","11698",506,11698,"10","9","tt",".25"
"507","10725",507,10725,"5","3","nn",".23"
"508","12361",508,12361,"6","6","tn",".26"
"509","5117",509,5117,"12","3","tt",".11"
"510","14179",510,14179,"11","7","tt",".30"
"511","10978",511,10978,"12","6","tn",".24"
"512","15616",512,15616,"5","0","tn",".33"
"513","1287",513,1287,"12","0","nt",".3"
"514","16717",514,16717,"7","3","nn",".36"
"515","5074",515,5074,"12","10","tn",".11"
"516","5644",516,5644,"14","2","nn",".12"
"517","6192",517,6192,"9","8","tt",".14"
"518","1283",518,1283,"13","10","nn",".3"
"519","1940",519,1940,"12","3","tn",".5"
"520","5844",520,5844,"12","8","nn",".13"
"521","3589",521,3589,"8","6","tt",".8"
"522","21010",522,21010,"11","9","nn",".45"
"523","2855",523,2855,"12","12","nt",".6"
"524","4192",524,4192,"12","8","tt",".9"
"525","23556",525,23556,"8","5","tn",".50"
"526","20443",526,20443,"14","10","nt",".43"
"527","11461",527,11461,"14","10","nn",".25"
"528","6772",528,6772,"2","1","nn",".15"
"529","21588",529,21588,"14","11","nn",".46"
"530","23395",530,23395,"5","0","nn",".50"
"531","4904",531,4904,"13","7","nn",".11"
"532","4351",532,4351,"3","3","nt",".10"
"533","10813",533,10813,"10","8","nt",".23"
"534","18395",534,18395,"10","8","nn",".39"
"535","16143",535,16143,"12","5","tt",".34"
"536","3177",536,3177,"10","4","nn",".7"
"537","19971",537,19971,"14","2","nt",".42"
"538","16768",538,16768,"8","5","tt",".36"
"539","8775",539,8775,"13","0","nn",".19"
"540","954",540,954,"9","3","tn",".3"
"541","16839",541,16839,"14","8","nn",".36"
"542","7407",542,7407,"4","1","nn",".16"
"543","17922",543,17922,"9","6","nn",".38"
"544","144",544,144,"12","9","nn",".1"
"545","1935",545,1935,"6","3","tn",".5"
"546","18944",546,18944,"2","0","nt",".40"
"547","10922",547,10922,"5","0","tt",".23"
"548","11204",548,11204,"10","5","tt",".24"
"549","12466",549,12466,"7","6","tt",".27"
"550","8436",550,8436,"12","9","tn",".18"
"551","22517",551,22517,"13","8","tn",".48"
"552","18466",552,18466,"4","2","tt",".39"
"553","21448",553,21448,"7","1","nt",".46"
"554","18373",554,18373,"13","3","tt",".39"
"555","21946",555,21946,"11","11","tt",".47"
"556","19722",556,19722,"9","2","nn",".42"
"557","12792",557,12792,"14","7","nt",".27"
"558","5842",558,5842,"10","7","tn",".13"
"559","20235",559,20235,"5","0","tn",".43"
"560","12621",560,12621,"13","11","tt",".27"
"561","2319",561,2319,"11","11","tn",".5"
"562","16182",562,16182,"10","3","nt",".34"
"563","21595",563,21595,"14","14","tn",".46"
"564","8785",564,8785,"6","5","nt",".19"
"565","9852",565,9852,"9","8","tt",".21"
"566","2044",566,2044,"12","12","tn",".5"
"567","16550",567,16550,"4","3","nn",".35"
"568","20131",568,20131,"6","1","nt",".43"
"569","12401",569,12401,"13","7","tn",".27"
"570","14216",570,14216,"9","3","tn",".30"
"571","9842",571,9842,"11","5","nn",".21"
"572","18523",572,18523,"11","0","tt",".39"
"573","14452",573,14452,"4","1","nt",".31"
"574","14761",574,14761,"6","5","tt",".32"
"575","21699",575,21699,"4","0","nn",".46"
"576","18351",576,18351,"6","6","tn",".39"
"577","8493",577,8493,"10","9","tt",".18"
"578","22028",578,22028,"5","2","nt",".47"
"579","1591",579,1591,"9","4","tt",".4"
"580","10748",580,10748,"7","4","nt",".23"
"581","12436",581,12436,"4","2","nt",".27"
"582","12060",582,12060,"6","3","tt",".26"
"583","21218",583,21218,"3","0","nn",".45"
"584","7596",584,7596,"8","2","tt",".16"
"585","22721",585,22721,"12","7","nn",".48"
"586","19423",586,19423,"10","5","tn",".41"
"587","16361",587,16361,"4","4","nt",".35"
"588","8679",588,8679,"10","9","tn",".19"
"589","17631",589,17631,"9","9","nn",".38"
"590","11762",590,11762,"3","2","nn",".25"
"591","1498",591,1498,"10","10","nt",".4"
"592","18214",592,18214,"5","4","tn",".39"
"593","22717",593,22717,"4","4","nt",".48"
"594","10996",594,10996,"14","10","tt",".24"
"595","5236",595,5236,"9","1","tn",".11"
"596","9513",596,9513,"7","0","tt",".20"
"597","5227",597,5227,"11","10","tt",".11"
"598","13998",598,13998,"11","10","nn",".30"
"599","981",599,981,"7","3","tt",".3"
"600","18733",600,18733,"13","9","nt",".40"
"601","14110",601,14110,"13","11","tn",".30"
"602","3718",602,3718,"11","4","tn",".8"
"603","5628",603,5628,"14","11","nn",".12"
"604","5674",604,5674,"1","0","nt",".12"
"605","5710",605,5710,"11","2","nt",".12"
"606","1883",606,1883,"14","3","tn",".4"
